,x,y
0,226,235
1,231,232
2,236,230
3,240,231
4,244,230
5,249,232
6,256,234
7,249,238
8,244,239
9,239,240
10,235,239
11,231,238
12,229,235
13,236,233
14,240,234
15,244,233
16,254,234
17,244,234
18,239,234
19,236,234
20,226,235
21,231,232
22,236,230
23,240,231
24,244,229
25,249,232
26,256,234
27,250,238
28,244,239
29,240,240
30,235,239
31,231,238
32,229,234
33,236,233
34,240,234
35,244,233
36,254,234
37,244,234
38,240,234
39,236,234
40,226,235
41,231,232
42,236,230
43,239,231
44,243,230
45,249,232
46,256,234
47,249,238
48,244,239
49,239,240
50,235,240
51,231,238
52,229,235
53,236,234
54,239,234
55,243,233
56,253,234
57,243,234
58,239,235
59,235,234
60,225,236
61,230,232
62,235,229
63,239,230
64,244,229
65,250,232
66,256,235
67,250,241
68,244,244
69,239,245
70,234,245
71,230,242
72,228,236
73,235,233
74,239,234
75,244,233
76,253,235
77,244,238
78,239,239
79,235,238
80,226,236
81,230,232
82,235,229
83,239,230
84,243,229
85,250,231
86,256,235
87,250,241
88,244,244
89,239,245
90,235,244
91,230,241
92,228,235
93,235,233
94,239,233
95,243,233
96,253,235
97,243,238
98,239,239
99,235,238
100,225,235
101,231,232
102,236,229
103,239,230
104,243,229
105,250,231
106,256,234
107,250,240
108,244,242
109,239,243
110,235,242
111,230,240
112,228,235
113,236,233
114,239,234
115,243,233
116,254,234
117,243,236
118,239,237
119,235,236
120,224,233
121,230,232
122,235,229
123,239,231
124,243,229
125,249,231
126,257,233
127,250,239
128,244,241
129,239,242
130,235,242
131,230,239
132,227,234
133,235,233
134,239,233
135,243,233
136,254,233
137,243,236
138,239,236
139,235,236
140,223,233
141,230,231
142,236,229
143,240,230
144,244,229
145,251,230
146,259,231
147,251,239
148,245,242
149,240,243
150,235,243
151,229,240
152,226,233
153,236,232
154,240,233
155,244,232
156,256,232
157,244,236
158,239,237
159,235,237
160,224,233
161,230,230
162,235,228
163,240,229
164,244,227
165,251,229
166,259,232
167,252,239
168,245,242
169,240,243
170,235,242
171,230,239
172,227,234
173,235,232
174,240,232
175,244,232
176,256,233
177,244,236
178,240,236
179,235,236
180,226,233
181,231,230
182,236,227
183,240,228
184,244,227
185,251,229
186,258,232
187,251,237
188,245,239
189,240,240
190,235,239
191,230,237
192,229,233
193,236,232
194,240,232
195,245,232
196,255,232
197,245,233
198,240,234
199,236,233
200,225,234
201,230,230
202,234,227
203,239,228
204,243,227
205,249,229
206,256,234
207,250,239
208,244,241
209,239,242
210,234,242
211,229,239
212,229,234
213,234,232
214,239,233
215,243,232
216,253,234
217,243,235
218,239,235
219,234,235
220,226,234
221,230,230
222,235,227
223,239,229
224,243,227
225,250,230
226,256,234
227,250,239
228,243,242
229,238,242
230,234,242
231,230,239
232,229,234
233,235,233
234,239,233
235,243,233
236,253,234
237,243,235
238,239,236
239,235,235
240,225,235
241,230,231
242,235,228
243,239,229
244,242,227
245,249,230
246,256,234
247,249,239
248,243,242
249,239,242
250,234,242
251,230,239
252,228,235
253,235,233
254,238,233
255,243,233
256,253,234
257,243,235
258,238,235
259,235,235
