,x,y
0,228,233
1,233,230
2,237,228
3,241,229
4,245,228
5,251,230
6,257,233
7,251,237
8,245,239
9,241,239
10,236,239
11,232,237
12,231,233
13,237,232
14,241,233
15,245,232
16,254,233
17,245,233
18,241,234
19,237,233
20,227,234
21,233,230
22,237,228
23,241,229
24,245,228
25,250,230
26,257,233
27,250,237
28,245,239
29,241,239
30,237,239
31,232,237
32,230,233
33,237,232
34,241,232
35,245,232
36,254,233
37,245,233
38,241,233
39,237,233
40,228,233
41,233,230
42,237,228
43,241,229
44,244,228
45,250,230
46,257,233
47,250,237
48,245,239
49,240,239
50,236,239
51,232,237
52,231,233
53,237,232
54,240,233
55,244,232
56,254,233
57,244,233
58,240,234
59,237,233
60,227,234
61,232,230
62,237,228
63,240,229
64,244,228
65,250,230
66,257,233
67,250,237
68,245,239
69,240,239
70,236,239
71,232,237
72,230,233
73,236,232
74,240,232
75,244,232
76,254,233
77,244,234
78,240,234
79,236,233
80,227,233
81,232,230
82,237,228
83,240,229
84,244,228
85,249,230
86,256,233
87,250,237
88,245,238
89,240,239
90,236,239
91,232,237
92,230,233
93,237,232
94,240,232
95,244,232
96,253,233
97,244,233
98,240,233
99,237,233
100,226,233
101,232,230
102,237,228
103,241,229
104,245,228
105,251,230
106,258,232
107,251,238
108,244,240
109,240,241
110,235,240
111,231,238
112,229,233
113,237,232
114,240,232
115,245,232
116,255,233
117,244,234
118,240,234
119,236,234
120,225,231
121,231,229
122,237,227
123,241,229
124,245,227
125,252,229
126,260,231
127,252,237
128,245,239
129,240,240
130,236,239
131,230,237
132,228,232
133,237,231
134,241,231
135,245,231
136,256,231
137,245,234
138,240,234
139,236,234
140,225,232
141,231,228
142,236,226
143,241,227
144,246,225
145,253,228
146,259,231
147,253,238
148,246,241
149,240,242
150,235,241
151,230,238
152,228,232
153,236,229
154,241,230
155,246,229
156,256,232
157,246,235
158,241,236
159,236,235
160,228,232
161,232,227
162,237,224
163,242,225
164,246,224
165,253,227
166,259,231
167,253,235
168,247,238
169,242,238
170,237,237
171,232,235
172,231,231
173,237,229
174,242,230
175,246,229
176,256,231
177,246,231
178,242,232
179,237,231
180,228,232
181,231,226
182,236,223
183,241,225
184,245,224
185,252,227
186,257,232
187,252,238
188,246,240
189,240,241
190,236,240
191,231,237
192,231,231
193,236,228
194,241,228
195,245,228
196,254,232
197,245,234
198,240,234
199,236,233
200,228,233
201,232,227
202,236,224
203,241,225
204,245,224
205,251,228
206,257,233
207,252,239
208,246,242
209,241,242
210,236,241
211,231,238
212,231,232
213,236,229
214,241,229
215,245,229
216,254,233
217,245,235
218,241,235
219,236,234
220,227,233
221,232,228
222,237,225
223,241,226
224,246,225
225,251,228
226,257,233
227,252,239
228,246,241
229,241,242
230,236,241
231,232,238
232,231,233
233,237,230
234,241,231
235,246,231
236,254,233
237,246,234
238,241,234
239,237,234
240,227,233
241,232,229
242,237,226
243,241,227
244,245,226
245,251,229
246,257,233
247,251,238
248,246,240
249,241,241
250,237,240
251,232,238
252,230,233
253,237,231
254,241,231
255,245,231
256,254,233
257,245,234
258,241,234
259,237,233
260,227,233
261,232,229
262,237,226
263,241,227
264,245,226
265,251,229
266,257,233
267,251,237
268,245,240
269,241,240
270,236,239
271,232,237
272,230,232
273,237,231
274,241,231
275,245,231
276,254,233
277,245,233
278,241,233
279,237,233
280,228,233
281,232,229
282,237,226
283,241,227
284,245,226
285,251,229
286,258,233
287,251,238
288,246,239
289,241,240
290,236,239
291,232,237
292,231,232
293,237,231
294,241,231
295,245,231
296,254,233
297,245,233
298,241,233
299,237,233
