,x,y
0,226,236
1,231,233
2,235,231
3,239,232
4,243,231
5,249,233
6,256,236
7,249,239
8,243,241
9,239,242
10,235,241
11,231,240
12,229,236
13,235,234
14,239,235
15,243,235
16,253,236
17,243,236
18,239,236
19,235,236
20,227,236
21,231,233
22,236,231
23,239,232
24,243,230
25,248,233
26,255,236
27,249,239
28,243,241
29,239,241
30,235,241
31,231,239
32,229,236
33,235,234
34,239,235
35,243,235
36,252,236
37,243,235
38,239,236
39,235,235
40,226,236
41,231,233
42,235,231
43,239,232
44,243,231
45,249,233
46,256,236
47,249,239
48,243,241
49,239,241
50,235,241
51,231,239
52,229,236
53,235,234
54,239,235
55,243,235
56,253,236
57,243,235
58,239,236
59,235,235
60,227,236
61,231,233
62,236,231
63,239,232
64,243,231
65,249,233
66,256,236
67,249,240
68,243,241
69,239,241
70,235,241
71,231,239
72,229,236
73,236,234
74,239,235
75,243,235
76,253,236
77,243,236
78,239,236
79,236,236
80,226,236
81,231,233
82,235,231
83,239,232
84,243,231
85,249,233
86,256,236
87,249,240
88,243,242
89,239,242
90,235,241
91,231,240
92,229,236
93,235,235
94,239,235
95,243,235
96,253,236
97,243,236
98,239,236
99,235,236
100,226,236
101,232,233
102,236,231
103,239,232
104,243,231
105,249,233
106,256,236
107,249,239
108,244,241
109,239,241
110,236,241
111,232,239
112,229,235
113,236,234
114,239,235
115,243,235
116,253,236
117,243,236
118,239,236
119,236,235
120,226,236
121,231,233
122,235,230
123,239,232
124,243,230
125,249,233
126,256,236
127,249,240
128,243,241
129,239,242
130,235,241
131,231,240
132,229,235
133,235,234
134,239,235
135,243,235
136,253,236
137,243,236
138,239,236
139,235,236
140,226,236
141,231,233
142,236,230
143,239,232
144,243,230
145,249,233
146,256,236
147,249,239
148,243,241
149,239,242
150,235,241
151,231,239
152,229,236
153,236,234
154,239,235
155,243,235
156,253,236
157,243,236
158,239,236
159,236,235
160,226,236
161,231,233
162,236,231
163,239,232
164,243,231
165,249,233
166,256,236
167,249,240
168,244,242
169,239,242
170,235,242
171,231,240
172,229,236
173,236,235
174,239,235
175,243,235
176,254,236
177,243,236
178,239,236
179,236,236
180,225,235
181,230,233
182,235,231
183,239,232
184,243,230
185,249,233
186,256,235
187,249,240
188,243,243
189,239,243
190,234,243
191,230,240
192,228,235
193,235,235
194,239,235
195,243,235
196,253,235
197,243,237
198,238,237
199,235,237
200,225,234
201,230,232
202,235,230
203,239,231
204,243,230
205,250,232
206,257,234
207,250,240
208,243,244
209,239,244
210,234,244
211,230,240
212,227,234
213,235,234
214,239,234
215,243,234
216,254,235
217,243,238
218,239,238
219,235,238
220,224,233
221,230,231
222,235,229
223,239,230
224,244,229
225,251,231
226,258,233
227,251,240
228,244,244
229,239,244
230,234,244
231,229,240
232,227,234
233,235,233
234,239,233
235,244,233
236,255,234
237,244,237
238,239,238
239,235,238
240,224,233
241,230,231
242,236,229
243,240,230
244,244,229
245,251,230
246,258,233
247,251,240
248,244,244
249,239,245
250,234,244
251,229,241
252,227,234
253,236,233
254,240,233
255,244,233
256,255,233
257,244,237
258,239,238
259,235,238
260,226,233
261,231,231
262,236,228
263,240,229
264,245,228
265,251,230
266,259,233
267,252,239
268,245,242
269,240,243
270,236,242
271,230,239
272,228,234
273,236,232
274,240,233
275,245,232
276,256,233
277,245,236
278,240,237
279,236,236
280,227,234
281,231,230
282,236,227
283,241,229
284,245,227
285,252,229
286,258,233
287,252,236
288,246,239
289,241,239
290,236,239
291,232,237
292,230,233
293,236,232
294,241,232
295,246,232
296,256,233
297,246,233
298,241,234
299,236,233
300,228,234
301,232,229
302,236,226
303,241,228
304,246,226
305,252,229
306,258,234
307,252,239
308,246,241
309,241,242
310,236,241
311,232,239
312,231,234
313,236,232
314,241,232
315,246,232
316,255,234
317,245,235
318,241,235
319,236,235
320,227,234
321,231,229
322,236,226
323,241,228
324,246,226
325,252,230
326,258,234
327,252,239
328,245,242
329,240,242
330,235,242
331,231,239
332,230,234
333,236,232
334,240,232
335,245,232
336,254,234
337,245,235
338,240,235
339,236,235
340,227,235
341,231,230
342,236,227
343,240,228
344,245,227
345,251,230
346,257,235
347,251,240
348,245,243
349,240,244
350,235,243
351,231,239
352,231,234
353,236,232
354,240,233
355,245,233
356,254,235
357,245,236
358,240,237
359,235,236
360,228,234
361,232,229
362,236,227
363,240,228
364,245,227
365,251,230
366,257,235
367,251,240
368,245,243
369,240,243
370,236,242
371,231,239
372,231,234
373,236,232
374,240,232
375,245,232
376,254,234
377,245,236
378,240,237
379,236,236
380,228,235
381,231,230
382,236,227
383,240,228
384,245,227
385,251,230
386,257,235
387,251,240
388,245,243
389,240,243
390,236,243
391,231,240
392,231,234
393,236,232
394,240,232
395,245,232
396,254,234
397,245,236
398,240,236
399,236,236
400,227,235
401,231,230
402,236,227
403,240,229
404,245,227
405,251,230
406,257,235
407,251,240
408,245,243
409,240,243
410,236,243
411,231,240
412,230,235
413,236,233
414,240,233
415,245,233
416,254,235
417,245,236
418,240,236
419,236,236
420,227,235
421,232,230
422,237,227
423,241,229
424,245,227
425,251,230
426,257,235
427,251,240
428,245,242
429,241,243
430,236,242
431,232,240
432,230,234
433,237,233
434,241,233
435,245,233
436,254,235
437,245,236
438,240,236
439,236,235
