,x,y
0,226,235
1,231,232
2,236,230
3,240,232
4,244,230
5,250,233
6,256,235
7,250,239
8,244,241
9,240,241
10,235,241
11,231,239
12,229,235
13,236,234
14,240,235
15,244,234
16,254,235
17,244,236
18,240,236
19,236,235
20,226,235
21,231,232
22,236,230
23,240,231
24,244,230
25,250,233
26,257,235
27,250,240
28,244,241
29,240,241
30,235,241
31,231,239
32,229,235
33,236,234
34,240,234
35,244,234
36,254,236
37,244,236
38,240,236
39,236,235
40,226,235
41,231,232
42,236,230
43,240,232
44,244,231
45,249,233
46,256,236
47,249,240
48,244,241
49,239,242
50,235,241
51,231,239
52,229,235
53,236,234
54,240,235
55,243,235
56,253,236
57,243,236
58,239,236
59,236,236
60,226,235
61,231,232
62,236,230
63,240,231
64,244,230
65,250,233
66,257,235
67,250,240
68,244,241
69,240,242
70,236,241
71,231,239
72,229,235
73,236,234
74,240,234
75,244,234
76,254,236
77,244,236
78,240,236
79,236,236
80,226,235
81,231,233
82,236,230
83,239,232
84,243,230
85,249,233
86,256,235
87,249,240
88,243,242
89,239,242
90,235,242
91,231,239
92,229,235
93,236,235
94,239,235
95,243,235
96,253,236
97,243,236
98,239,236
99,236,236
100,226,235
101,231,232
102,236,230
103,240,231
104,244,230
105,250,233
106,256,235
107,250,240
108,244,242
109,239,242
110,235,242
111,231,239
112,229,235
113,236,234
114,240,235
115,244,234
116,254,235
117,244,237
118,239,237
119,236,236
120,223,232
121,229,231
122,235,229
123,240,230
124,244,229
125,251,231
126,257,233
127,250,239
128,244,242
129,239,243
130,234,242
131,229,239
132,226,233
133,235,233
134,239,233
135,244,233
136,254,233
137,244,236
138,239,236
139,234,236
140,223,232
141,229,229
142,235,227
143,240,228
144,245,227
145,252,229
146,259,231
147,252,239
148,245,243
149,240,244
150,234,244
151,229,240
152,226,232
153,235,231
154,240,231
155,245,231
156,256,232
157,245,237
158,239,238
159,235,238
160,226,232
161,231,229
162,236,226
163,241,227
164,245,226
165,252,228
166,260,231
167,253,237
168,246,239
169,241,240
170,236,239
171,231,237
172,229,232
173,236,230
174,241,230
175,245,230
176,256,232
177,245,234
178,241,234
179,236,234
180,227,233
181,231,227
182,237,225
183,241,226
184,246,225
185,252,227
186,258,233
187,252,238
188,246,240
189,241,241
190,236,240
191,231,237
192,230,232
193,237,229
194,241,230
195,246,229
196,255,232
197,246,234
198,241,235
199,237,234
200,227,233
201,231,228
202,236,225
203,240,226
204,245,225
205,251,228
206,257,233
207,251,239
208,245,241
209,240,242
210,235,241
211,231,238
212,231,232
213,236,230
214,240,231
215,245,230
216,253,233
217,245,235
218,240,235
219,236,234
220,227,234
221,232,229
222,237,226
223,241,227
224,245,226
225,251,229
226,257,234
227,251,240
228,245,243
229,240,243
230,236,242
231,231,239
232,230,233
233,237,231
234,241,231
235,245,231
236,253,234
237,245,236
238,240,236
239,236,236
240,227,234
241,231,229
242,236,226
243,241,227
244,245,226
245,251,229
246,257,234
247,251,239
248,245,242
249,240,243
250,236,242
251,231,239
252,230,233
253,236,231
254,240,231
255,245,231
256,254,234
257,245,236
258,240,236
259,236,235
