,x,y
0,228,244
1,233,242
2,238,240
3,241,241
4,245,239
5,250,241
6,257,243
7,251,247
8,245,248
9,241,248
10,237,248
11,233,247
12,231,244
13,238,243
14,241,244
15,245,243
16,254,244
17,245,243
18,241,243
19,238,243
20,228,244
21,233,242
22,238,240
23,241,241
24,245,239
25,251,241
26,258,243
27,251,247
28,246,248
29,242,248
30,237,248
31,233,247
32,231,244
33,238,243
34,241,244
35,245,243
36,255,244
37,245,243
38,241,244
39,238,243
40,228,244
41,233,242
42,237,240
43,241,240
44,245,239
45,250,241
46,257,243
47,251,247
48,245,248
49,241,248
50,237,248
51,233,247
52,230,244
53,237,243
54,241,243
55,245,243
56,254,243
57,245,243
58,241,243
59,237,243
60,228,244
61,233,242
62,237,240
63,241,241
64,245,239
65,250,241
66,257,243
67,251,247
68,245,248
69,241,248
70,237,248
71,233,247
72,231,244
73,237,243
74,241,244
75,245,243
76,254,244
77,245,243
78,241,243
79,237,243
80,228,244
81,233,242
82,238,240
83,241,241
84,245,239
85,250,241
86,258,244
87,251,247
88,245,248
89,242,248
90,238,248
91,233,247
92,231,244
93,238,243
94,241,243
95,245,243
96,255,244
97,245,243
98,241,243
99,238,243
100,228,245
101,233,242
102,237,240
103,241,241
104,244,240
105,250,242
106,257,244
107,251,248
108,245,249
109,241,250
110,237,249
111,233,248
112,231,245
113,237,244
114,241,244
115,244,244
116,254,244
117,245,244
118,241,244
119,237,244
120,230,247
121,234,244
122,239,241
123,241,242
124,244,241
125,250,243
126,255,246
127,250,251
128,245,253
129,241,254
130,238,253
131,234,251
132,233,247
133,238,245
134,241,246
135,244,245
136,253,246
137,244,247
138,241,247
139,238,247
140,231,246
141,234,242
142,238,239
143,241,240
144,245,239
145,250,242
146,255,246
147,250,251
148,245,253
149,241,253
150,237,253
151,234,251
152,233,246
153,238,244
154,241,244
155,244,244
156,252,245
157,244,246
158,241,247
159,238,246
160,230,247
161,234,241
162,238,237
163,242,238
164,245,237
165,250,240
166,255,245
167,250,251
168,245,253
169,241,254
170,237,254
171,234,251
172,233,246
173,238,243
174,241,243
175,245,243
176,252,245
177,245,246
178,241,246
179,238,246
180,230,245
181,234,240
182,238,236
183,242,238
184,246,237
185,251,240
186,256,244
187,251,250
188,246,252
189,242,253
190,237,252
191,234,250
192,233,244
193,238,242
194,242,242
195,246,242
196,253,244
197,246,246
198,242,246
199,238,246
200,230,245
201,234,241
202,239,238
203,242,239
204,246,238
205,252,240
206,258,244
207,252,249
208,247,252
209,243,252
210,238,252
211,234,250
212,232,245
213,239,243
214,242,243
215,246,242
216,255,244
217,247,246
218,242,246
219,239,246
220,229,245
221,234,241
222,239,238
223,242,239
224,246,238
225,252,240
226,258,244
227,252,249
228,247,251
229,243,251
230,239,251
231,234,250
232,232,245
233,239,243
234,242,243
235,246,242
236,255,244
237,246,245
238,242,245
239,239,245
240,229,245
241,234,241
242,239,238
243,243,239
244,247,238
245,253,240
246,259,243
247,254,249
248,248,252
249,243,252
250,239,252
251,235,250
252,232,244
253,239,243
254,243,243
255,247,242
256,256,244
257,247,245
258,243,246
259,239,246
260,229,244
261,235,240
262,239,238
263,243,239
264,247,238
265,253,240
266,259,243
267,253,249
268,248,250
269,243,251
270,239,250
271,234,249
272,232,244
273,239,242
274,243,242
275,247,242
276,256,243
277,247,245
278,243,245
279,239,245
280,229,243
281,234,240
282,239,238
283,243,239
284,247,238
285,253,240
286,259,243
287,253,248
288,248,250
289,243,251
290,239,250
291,234,248
292,232,243
293,239,242
294,243,242
295,247,242
296,256,243
297,247,245
298,243,245
299,239,245
300,229,243
301,234,240
302,239,238
303,243,239
304,247,238
305,252,240
306,259,243
307,253,248
308,247,250
309,243,250
310,239,249
311,234,248
312,232,243
313,239,242
314,243,242
315,247,242
316,256,243
317,247,245
318,243,245
319,239,244
320,230,243
321,235,240
322,239,238
323,243,239
324,247,237
325,253,240
326,260,242
327,253,247
328,248,249
329,244,249
330,239,249
331,235,248
332,232,243
333,239,242
334,243,242
335,247,242
336,257,243
337,247,244
338,243,244
339,240,244
340,230,244
341,235,240
342,240,238
343,243,239
344,247,237
345,252,240
346,259,243
347,252,246
348,247,248
349,243,248
350,240,248
351,235,247
352,232,243
353,240,242
354,243,242
355,247,242
356,256,243
357,247,243
358,243,243
359,240,243
