,x,y
0,229,243
1,234,240
2,239,237
3,243,238
4,246,237
5,251,239
6,258,242
7,251,246
8,246,247
9,242,248
10,238,247
11,234,246
12,232,242
13,239,241
14,242,242
15,246,241
16,255,242
17,246,242
18,242,242
19,238,242
20,229,243
21,234,240
22,239,238
23,243,239
24,246,238
25,251,239
26,258,242
27,251,246
28,246,247
29,242,247
30,238,247
31,234,246
32,231,242
33,239,241
34,243,242
35,246,241
36,255,242
37,246,242
38,242,242
39,238,242
40,229,243
41,234,240
42,239,238
43,243,239
44,247,238
45,251,240
46,258,242
47,251,245
48,246,246
49,242,247
50,238,247
51,234,246
52,231,242
53,239,241
54,243,242
55,246,241
56,255,242
57,246,241
58,242,242
59,239,241
60,229,243
61,234,240
62,239,238
63,243,239
64,246,238
65,252,240
66,258,243
67,252,248
68,246,250
69,242,251
70,238,250
71,234,248
72,232,243
73,239,242
74,243,242
75,246,242
76,255,243
77,246,244
78,242,244
79,239,244
80,230,243
81,235,240
82,239,238
83,243,239
84,247,238
85,252,240
86,258,243
87,252,248
88,247,250
89,243,251
90,239,250
91,234,248
92,232,243
93,239,242
94,243,242
95,247,242
96,256,243
97,247,244
98,243,245
99,239,244
100,230,243
101,235,240
102,239,238
103,243,239
104,247,238
105,252,240
106,258,243
107,252,247
108,247,249
109,242,249
110,238,249
111,235,247
112,233,243
113,239,242
114,243,242
115,247,242
116,255,243
117,246,243
118,243,243
119,239,243
120,231,244
121,235,241
122,240,238
123,243,239
124,247,238
125,251,240
126,257,243
127,251,248
128,246,250
129,243,250
130,239,250
131,235,248
132,234,244
133,239,242
134,243,242
135,246,242
136,254,243
137,246,243
138,243,243
139,239,243
140,231,246
141,235,240
142,240,237
143,243,238
144,246,237
145,251,240
146,255,245
147,250,249
148,246,251
149,242,252
150,239,252
151,235,250
152,235,245
153,240,242
154,243,242
155,246,242
156,252,244
157,245,244
158,242,244
159,239,244
160,232,245
161,235,238
162,239,235
163,242,236
164,246,235
165,252,238
166,257,244
167,252,251
168,246,253
169,242,254
170,238,253
171,234,250
172,235,244
173,239,240
174,242,241
175,246,241
176,254,244
177,246,246
178,242,246
179,239,246
180,230,243
181,234,238
182,239,235
183,243,236
184,247,235
185,253,238
186,259,244
187,253,250
188,247,252
189,242,253
190,238,252
191,233,249
192,233,243
193,239,240
194,243,240
195,246,240
196,255,243
197,246,246
198,242,246
199,238,245
200,230,244
201,235,239
202,240,236
203,244,237
204,248,236
205,253,238
206,259,243
207,253,248
208,248,250
209,244,251
210,240,250
211,235,248
212,233,243
213,240,241
214,244,241
215,248,241
216,256,243
217,248,244
218,244,244
219,240,244
220,230,243
221,235,239
222,240,236
223,244,237
224,248,236
225,254,238
226,260,242
227,254,248
228,249,251
229,244,251
230,240,251
231,235,249
232,233,243
233,240,241
234,244,241
235,248,241
236,257,242
237,248,244
238,244,245
239,240,245
240,230,243
241,235,239
242,240,236
243,244,237
244,248,236
245,254,238
246,261,242
247,255,248
248,249,250
249,244,251
250,240,250
251,235,249
252,233,243
253,240,241
254,244,241
255,248,241
256,258,242
257,248,244
258,244,245
259,240,245
260,230,242
261,235,239
262,240,236
263,245,238
264,249,236
265,254,239
266,261,242
267,255,247
268,249,250
269,245,250
270,240,249
271,235,247
272,233,242
273,240,241
274,244,242
275,249,241
276,258,242
277,249,243
278,245,244
279,240,243
