,x,y
0,231,244
1,237,241
2,241,239
3,245,240
4,248,239
5,254,241
6,260,244
7,254,247
8,249,248
9,244,248
10,240,248
11,236,247
12,234,244
13,241,243
14,245,243
15,248,243
16,258,244
17,248,243
18,245,243
19,241,243
20,231,244
21,237,241
22,241,239
23,245,240
24,248,239
25,254,241
26,260,244
27,254,247
28,249,248
29,244,248
30,240,248
31,236,247
32,234,244
33,241,243
34,245,243
35,248,243
36,258,244
37,248,243
38,245,243
39,241,243
40,231,244
41,237,241
42,241,239
43,245,240
44,249,239
45,254,241
46,260,243
47,254,247
48,249,248
49,245,248
50,241,248
51,236,247
52,233,244
53,241,243
54,245,243
55,248,243
56,257,243
57,249,243
58,245,243
59,241,243
60,230,244
61,236,241
62,241,239
63,245,240
64,249,239
65,254,241
66,260,243
67,253,247
68,248,248
69,244,248
70,240,248
71,236,247
72,233,244
73,241,243
74,245,243
75,248,243
76,257,243
77,248,243
78,245,243
79,241,243
80,230,244
81,236,241
82,241,239
83,244,240
84,248,239
85,254,241
86,261,243
87,254,247
88,248,248
89,244,248
90,240,248
91,236,247
92,233,243
93,241,242
94,244,243
95,248,242
96,258,243
97,248,243
98,244,243
99,241,243
100,230,244
101,237,241
102,241,239
103,245,240
104,249,239
105,254,241
106,260,243
107,254,247
108,249,248
109,245,248
110,240,248
111,236,247
112,233,244
113,241,243
114,245,243
115,249,243
116,257,243
117,248,243
118,245,243
119,241,243
120,230,244
121,236,241
122,241,239
123,245,240
124,248,239
125,253,241
126,259,243
127,253,247
128,248,248
129,244,248
130,240,248
131,236,247
132,233,244
133,241,243
134,245,243
135,248,243
136,257,243
137,248,243
138,245,243
139,241,243
140,230,244
141,236,241
142,241,239
143,245,240
144,248,239
145,253,241
146,260,244
147,253,247
148,248,248
149,244,248
150,240,248
151,236,247
152,233,244
153,241,243
154,245,243
155,248,243
156,257,244
157,248,243
158,244,243
159,241,243
160,230,244
161,236,241
162,241,239
163,245,241
164,249,239
165,254,241
166,260,244
167,253,248
168,248,250
169,244,250
170,240,249
171,236,248
172,233,244
173,241,243
174,245,244
175,249,243
176,257,244
177,248,244
178,244,244
179,241,244
180,231,244
181,237,242
182,241,240
183,245,241
184,248,240
185,253,242
186,260,244
187,253,249
188,248,250
189,244,251
190,241,250
191,237,248
192,234,244
193,241,243
194,245,244
195,248,244
196,257,244
197,248,245
198,244,245
199,241,245
200,232,245
201,237,241
202,242,239
203,245,240
204,248,239
205,253,241
206,259,245
207,253,250
208,248,252
209,245,252
210,241,252
211,236,250
212,235,245
213,242,243
214,245,243
215,248,243
216,256,245
217,248,246
218,245,246
219,241,246
220,233,246
221,237,242
222,242,240
223,245,241
224,248,240
225,253,242
226,258,245
227,253,251
228,248,253
229,244,253
230,241,253
231,237,251
232,236,246
233,242,244
234,245,244
235,248,244
236,255,245
237,248,247
238,245,247
239,242,247
240,233,247
241,237,242
242,242,239
243,245,240
244,248,239
245,253,242
246,258,246
247,253,250
248,248,252
249,244,252
250,240,252
251,237,250
252,236,246
253,241,244
254,245,244
255,248,244
256,255,245
257,248,246
258,244,246
259,241,246
260,231,245
261,235,240
262,240,236
263,244,238
264,248,236
265,253,240
266,259,245
267,253,250
268,248,253
269,244,253
270,239,253
271,235,250
272,234,244
273,240,242
274,244,242
275,248,242
276,256,244
277,248,246
278,244,247
279,240,246
280,231,244
281,236,240
282,240,237
283,244,238
284,249,237
285,254,240
286,260,244
287,254,250
288,249,252
289,244,252
290,239,252
291,235,249
292,233,244
293,240,242
294,244,242
295,248,242
296,257,244
297,248,246
298,244,246
299,240,246
300,231,245
301,236,240
302,241,238
303,245,239
304,248,238
305,254,240
306,260,244
307,254,250
308,248,252
309,244,252
310,240,251
311,236,249
312,234,244
313,241,242
314,244,243
315,248,242
316,257,244
317,248,245
318,244,246
319,240,246
320,231,245
321,236,241
322,241,237
323,245,239
324,249,237
325,255,240
326,261,244
327,255,250
328,249,251
329,245,252
330,241,251
331,236,249
332,234,245
333,241,242
334,245,243
335,249,242
336,257,244
337,249,246
338,245,246
339,241,246
340,231,244
341,236,240
342,241,237
343,245,238
344,249,237
345,254,240
346,260,244
347,254,249
348,249,252
349,245,252
350,241,251
351,236,249
352,234,244
353,241,242
354,245,242
355,249,242
356,257,244
357,249,245
358,245,246
359,241,246
360,231,244
361,236,240
362,241,238
363,245,239
364,248,238
365,254,240
366,261,243
367,255,249
368,249,250
369,245,251
370,241,250
371,236,248
372,233,244
373,241,242
374,245,242
375,248,242
376,258,244
377,248,245
378,245,245
379,241,245
380,231,243
381,236,240
382,241,238
383,245,239
384,248,238
385,254,240
386,261,243
387,254,248
388,249,250
389,245,250
390,241,250
391,236,248
392,233,243
393,241,242
394,245,242
395,248,242
396,258,243
397,248,245
398,245,245
399,241,245
