,x,y
0,231,244
1,236,241
2,242,239
3,245,240
4,249,239
5,254,241
6,261,244
7,254,247
8,249,248
9,245,249
10,241,248
11,236,247
12,233,244
13,241,243
14,245,243
15,249,243
16,258,244
17,249,243
18,245,243
19,241,243
20,230,244
21,236,241
22,241,239
23,245,240
24,249,239
25,254,241
26,260,244
27,254,247
28,249,248
29,245,248
30,240,248
31,236,247
32,233,244
33,241,243
34,245,243
35,249,243
36,258,244
37,249,243
38,245,243
39,241,243
40,231,244
41,237,241
42,242,239
43,245,240
44,249,239
45,254,241
46,260,244
47,254,247
48,249,248
49,245,248
50,241,248
51,236,247
52,233,244
53,242,243
54,245,243
55,249,243
56,258,244
57,249,243
58,245,243
59,241,243
60,230,244
61,236,241
62,241,239
63,245,240
64,249,239
65,254,241
66,260,244
67,254,247
68,248,248
69,244,249
70,240,248
71,236,247
72,233,244
73,241,243
74,245,243
75,249,243
76,257,244
77,248,243
78,244,243
79,241,243
80,231,244
81,237,241
82,242,239
83,245,240
84,249,239
85,254,241
86,261,244
87,254,247
88,249,249
89,245,249
90,241,248
91,236,247
92,233,244
93,241,243
94,245,243
95,249,243
96,258,244
97,249,243
98,245,244
99,241,243
100,233,247
101,237,240
102,242,237
103,245,237
104,249,237
105,254,240
106,258,246
107,254,251
108,249,254
109,245,254
110,241,254
111,237,251
112,236,246
113,242,242
114,245,242
115,249,242
116,255,245
117,248,247
118,245,247
119,241,246
120,233,245
121,236,239
122,241,235
123,245,236
124,248,235
125,253,239
126,258,245
127,253,251
128,248,253
129,244,254
130,240,253
131,236,251
132,236,244
133,241,240
134,245,240
135,248,241
136,255,245
137,248,248
138,244,247
139,241,247
140,231,244
141,237,240
142,242,236
143,246,237
144,249,236
145,255,239
146,260,244
147,255,249
148,250,252
149,245,252
150,241,251
151,236,249
152,234,244
153,242,241
154,246,241
155,249,242
156,257,244
157,249,246
158,245,246
159,241,245
160,232,244
161,236,240
162,241,237
163,245,238
164,249,237
165,255,240
166,262,244
167,256,250
168,250,252
169,245,252
170,241,252
171,236,249
172,235,244
173,241,242
174,245,243
175,249,242
176,258,244
177,249,245
178,245,246
179,241,246
180,232,243
181,237,240
182,242,238
183,246,239
184,250,237
185,256,240
186,263,243
187,256,248
188,250,250
189,246,251
190,241,250
191,237,248
192,235,243
193,242,242
194,246,242
195,250,242
196,259,243
197,250,245
198,246,245
199,242,245
