,x,y
0,231,227
1,237,224
2,242,221
3,246,222
4,250,221
5,256,223
6,263,226
7,256,231
8,251,232
9,246,232
10,242,232
11,237,230
12,234,226
13,242,225
14,246,226
15,250,226
16,260,226
17,250,226
18,246,227
19,242,226
20,231,226
21,237,223
22,242,221
23,246,222
24,250,221
25,256,223
26,263,226
27,256,231
28,251,232
29,246,233
30,242,232
31,237,230
32,234,226
33,242,225
34,246,226
35,250,225
36,260,226
37,250,227
38,246,227
39,242,227
40,231,226
41,238,223
42,243,221
43,247,222
44,251,221
45,256,223
46,262,226
47,256,231
48,251,232
49,246,233
50,242,232
51,237,230
52,234,226
53,243,225
54,247,226
55,250,226
56,259,226
57,250,227
58,246,227
59,242,226
60,231,226
61,237,223
62,242,221
63,246,222
64,250,221
65,256,223
66,263,226
67,256,231
68,250,232
69,246,232
70,242,232
71,237,230
72,234,226
73,242,225
74,246,226
75,250,225
76,260,227
77,250,227
78,246,227
79,242,226
80,231,226
81,237,223
82,242,221
83,246,222
84,250,221
85,255,223
86,262,226
87,256,230
88,250,232
89,246,232
90,242,231
91,237,230
92,234,226
93,242,225
94,246,226
95,250,226
96,260,226
97,250,226
98,246,226
99,242,226
100,230,226
101,237,223
102,243,221
103,247,222
104,251,221
105,257,223
106,263,225
107,257,232
108,251,234
109,247,234
110,242,234
111,237,231
112,233,226
113,243,226
114,247,226
115,251,226
116,260,226
117,251,227
118,247,227
119,242,227
120,228,225
121,235,222
122,242,220
123,247,221
124,252,220
125,260,221
126,266,224
127,260,234
128,253,238
129,247,238
130,241,238
131,234,234
132,231,226
133,242,224
134,247,225
135,252,224
136,264,225
137,252,231
138,247,232
139,241,231
140,227,225
141,235,222
142,242,220
143,247,221
144,252,220
145,259,221
146,266,224
147,259,234
148,252,237
149,246,238
150,241,238
151,234,234
152,230,225
153,242,224
154,247,225
155,252,224
156,263,224
157,252,230
158,246,231
159,241,230
160,232,226
161,237,222
162,242,219
163,246,220
164,250,219
165,256,222
166,262,225
167,256,232
168,251,234
169,246,235
170,242,234
171,237,231
172,235,226
173,242,224
174,246,224
175,250,224
176,259,225
177,250,227
178,246,227
179,242,227
180,231,226
181,237,222
182,243,219
183,247,221
184,250,220
185,256,222
186,262,226
187,256,231
188,251,233
189,246,234
190,242,233
191,237,230
192,234,226
193,243,225
194,247,225
195,250,225
196,259,226
197,250,227
198,246,227
199,242,227
200,231,225
201,237,222
202,242,220
203,246,221
204,250,220
205,256,222
206,262,224
207,256,228
208,251,229
209,246,229
210,242,229
211,237,227
212,233,225
213,242,224
214,246,225
215,250,224
216,260,224
217,250,224
218,246,224
219,242,224
220,230,225
221,237,223
222,242,221
223,246,222
224,250,221
225,256,222
226,263,224
227,256,229
228,251,230
229,246,230
230,242,229
231,237,228
232,233,225
233,242,224
234,246,225
235,250,224
236,260,225
237,250,225
238,246,225
239,242,225
