,x,y
0,229,230
1,235,227
2,240,224
3,244,225
4,248,224
5,254,226
6,261,230
7,254,234
8,248,235
9,244,235
10,239,234
11,235,233
12,232,230
13,240,228
14,244,229
15,248,229
16,258,230
17,248,230
18,244,230
19,240,229
20,228,230
21,235,227
22,240,224
23,244,225
24,249,224
25,254,226
26,261,230
27,254,234
28,249,235
29,244,235
30,239,235
31,234,234
32,232,230
33,240,229
34,244,229
35,249,229
36,258,230
37,248,230
38,244,230
39,240,230
40,229,230
41,235,227
42,240,224
43,244,226
44,248,224
45,254,227
46,261,230
47,254,234
48,249,235
49,244,235
50,239,235
51,235,233
52,232,230
53,240,228
54,244,229
55,248,229
56,258,230
57,248,230
58,244,230
59,240,230
60,229,230
61,235,227
62,240,224
63,245,226
64,249,224
65,255,227
66,261,230
67,255,234
68,249,235
69,244,236
70,240,235
71,235,234
72,232,230
73,240,229
74,244,229
75,249,229
76,258,230
77,249,230
78,244,230
79,240,230
80,229,230
81,235,227
82,240,224
83,245,226
84,249,224
85,254,227
86,261,230
87,254,234
88,249,235
89,244,235
90,239,235
91,235,233
92,232,230
93,240,228
94,244,229
95,249,229
96,258,230
97,248,230
98,244,230
99,240,229
100,229,230
101,235,227
102,240,224
103,245,226
104,249,224
105,255,227
106,261,230
107,255,234
108,249,235
109,244,235
110,240,235
111,234,234
112,232,230
113,240,228
114,245,229
115,249,229
116,258,230
117,249,230
118,244,230
119,240,230
120,228,230
121,235,227
122,241,224
123,245,225
124,249,223
125,256,226
126,263,229
127,256,236
128,250,239
129,245,239
130,240,239
131,235,237
132,231,230
133,241,229
134,245,229
135,249,229
136,260,230
137,249,232
138,245,232
139,240,232
140,228,230
141,234,226
142,241,224
143,245,225
144,250,223
145,257,226
146,264,229
147,258,237
148,251,241
149,245,242
150,240,241
151,234,238
152,231,230
153,240,228
154,245,229
155,250,228
156,261,229
157,250,234
158,245,235
159,240,234
160,228,229
161,235,228
162,240,227
163,245,228
164,249,227
165,255,228
166,262,229
167,255,234
168,248,236
169,244,236
170,240,236
171,235,233
172,231,229
173,240,230
174,244,231
175,248,231
176,259,229
177,248,231
178,244,232
179,240,231
180,229,229
181,235,226
182,241,224
183,245,226
184,249,225
185,255,226
186,262,228
187,255,234
188,249,236
189,244,236
190,240,235
191,235,233
192,232,229
193,241,229
194,245,229
195,249,229
196,259,229
197,249,230
198,245,230
199,241,230
200,230,229
201,235,224
202,241,221
203,245,222
204,249,221
205,255,224
206,261,228
207,255,234
208,250,236
209,245,236
210,240,236
211,235,233
212,233,228
213,241,226
214,245,226
215,249,226
216,258,228
217,249,230
218,245,230
219,241,230
220,230,228
221,235,223
222,241,220
223,245,221
224,249,220
225,255,223
226,261,228
227,256,234
228,250,236
229,245,236
230,240,235
231,235,233
232,233,228
233,240,225
234,245,225
235,249,225
236,258,228
237,249,229
238,245,229
239,240,229
240,231,229
241,236,224
242,241,221
243,245,223
244,249,221
245,255,224
246,261,229
247,255,235
248,250,237
249,244,238
250,240,237
251,235,234
252,234,228
253,240,226
254,245,227
255,249,227
256,258,229
257,249,229
258,244,230
259,240,229
260,231,230
261,236,224
262,241,221
263,245,222
264,249,221
265,254,224
266,260,230
267,254,236
268,249,238
269,244,238
270,240,238
271,235,235
272,234,229
273,241,226
274,245,227
275,249,227
276,256,230
277,249,231
278,245,231
279,241,230
280,230,229
281,236,224
282,241,221
283,245,223
284,249,221
285,254,225
286,260,230
287,254,235
288,249,238
289,244,238
290,240,237
291,235,235
292,234,229
293,241,227
294,245,227
295,248,227
296,257,229
297,248,231
298,244,231
299,241,231
