,x,y
0,221,233
1,227,230
2,233,227
3,237,229
4,242,227
5,248,229
6,256,232
7,249,236
8,243,237
9,238,238
10,233,237
11,227,236
12,224,233
13,232,231
14,237,232
15,242,231
16,253,232
17,242,232
18,238,232
19,233,232
20,221,233
21,228,230
22,233,228
23,238,229
24,242,227
25,249,229
26,257,232
27,249,236
28,243,238
29,238,238
30,233,237
31,228,236
32,224,233
33,233,232
34,238,232
35,242,232
36,254,233
37,243,232
38,238,232
39,233,232
40,221,233
41,228,230
42,233,227
43,238,228
44,242,227
45,248,229
46,257,232
47,249,236
48,243,237
49,238,237
50,233,237
51,228,236
52,225,233
53,233,231
54,238,232
55,242,231
56,253,232
57,242,232
58,238,232
59,234,232
60,221,233
61,228,230
62,233,228
63,238,229
64,242,227
65,248,230
66,257,232
67,249,236
68,243,237
69,238,238
70,233,237
71,228,236
72,225,233
73,233,231
74,237,232
75,242,232
76,254,233
77,242,232
78,238,232
79,233,232
80,221,233
81,228,230
82,233,227
83,238,228
84,242,227
85,249,229
86,257,232
87,249,236
88,243,237
89,238,238
90,233,237
91,228,236
92,225,233
93,233,231
94,238,232
95,242,231
96,254,232
97,243,232
98,238,232
99,234,232
100,222,232
101,228,229
102,233,227
103,238,228
104,242,227
105,249,229
106,258,232
107,250,236
108,243,237
109,238,237
110,233,237
111,228,236
112,225,232
113,233,231
114,238,232
115,242,231
116,254,232
117,243,232
118,238,232
119,234,231
120,222,234
121,228,230
122,233,227
123,238,228
124,243,226
125,250,229
126,258,233
127,250,239
128,244,242
129,239,242
130,233,242
131,228,240
132,225,234
133,233,231
134,238,231
135,243,231
136,254,233
137,243,235
138,238,236
139,233,236
140,220,233
141,226,229
142,233,226
143,238,227
144,244,225
145,251,228
146,259,232
147,252,241
148,245,244
149,239,245
150,233,245
151,226,242
152,223,233
153,233,230
154,238,230
155,244,230
156,256,232
157,244,237
158,238,238
159,233,238
160,220,233
161,226,228
162,233,225
163,239,226
164,244,225
165,252,227
166,261,231
167,253,242
168,245,246
169,239,246
170,233,246
171,226,242
172,223,233
173,233,230
174,239,230
175,244,230
176,257,232
177,244,239
178,239,239
179,233,239
180,221,233
181,228,230
182,234,228
183,238,229
184,243,228
185,250,230
186,259,232
187,251,241
188,244,243
189,239,244
190,233,243
191,228,241
192,224,233
193,234,232
194,238,233
195,243,232
196,256,233
197,243,237
198,238,238
199,234,237
200,223,232
201,229,230
202,234,228
203,239,229
204,243,228
205,249,230
206,257,231
207,249,236
208,243,238
209,239,238
210,234,238
211,229,236
212,226,232
213,234,232
214,239,232
215,243,232
216,254,232
217,243,233
218,239,233
219,234,232
220,223,231
221,228,227
222,234,224
223,239,225
224,244,224
225,250,226
226,258,231
227,251,236
228,244,239
229,239,239
230,234,238
231,229,236
232,226,231
233,234,229
234,239,229
235,244,229
236,255,231
237,244,232
238,239,233
239,234,232
240,223,231
241,229,226
242,234,223
243,239,224
244,244,223
245,251,226
246,258,230
247,252,237
248,245,239
249,240,239
250,234,239
251,229,236
252,227,230
253,234,228
254,239,228
255,244,228
256,255,230
257,245,232
258,239,232
259,234,232
260,224,231
261,230,227
262,235,224
263,240,225
264,244,224
265,251,226
266,258,230
267,251,236
268,245,238
269,240,239
270,235,238
271,230,236
272,228,231
273,235,229
274,240,229
275,244,229
276,255,231
277,245,232
278,240,232
279,235,231
280,224,231
281,229,227
282,234,224
283,239,225
284,244,224
285,250,226
286,258,230
287,251,235
288,245,238
289,240,238
290,234,238
291,229,236
292,227,231
293,234,229
294,239,229
295,244,229
296,255,230
297,244,231
298,239,232
299,235,231
300,223,230
301,229,226
302,234,223
303,239,225
304,244,223
305,250,226
306,258,230
307,251,235
308,244,237
309,239,237
310,234,236
311,229,235
312,227,230
313,234,228
314,239,228
315,244,228
316,255,230
317,244,231
318,239,231
319,234,230
