,x,y
0,224,219
1,231,216
2,237,214
3,242,215
4,246,214
5,252,216
6,261,219
7,253,223
8,247,224
9,242,224
10,237,224
11,231,223
12,227,219
13,237,218
14,242,219
15,246,218
16,257,219
17,246,219
18,242,219
19,237,218
20,224,219
21,231,216
22,237,214
23,242,215
24,246,214
25,252,216
26,260,219
27,252,223
28,246,224
29,242,224
30,236,224
31,231,222
32,227,219
33,237,218
34,242,219
35,246,218
36,256,219
37,246,218
38,242,218
39,237,218
40,224,219
41,232,216
42,238,214
43,242,215
44,247,214
45,253,216
46,260,219
47,253,223
48,247,224
49,242,224
50,237,224
51,231,222
52,227,219
53,238,218
54,242,219
55,247,218
56,257,219
57,247,218
58,242,219
59,238,218
60,224,219
61,231,216
62,237,214
63,242,215
64,246,213
65,253,216
66,260,219
67,253,223
68,247,224
69,242,224
70,237,224
71,231,222
72,227,219
73,237,218
74,242,219
75,246,218
76,257,219
77,246,218
78,242,219
79,237,218
80,224,219
81,232,216
82,237,214
83,242,215
84,247,214
85,253,216
86,260,219
87,253,223
88,247,224
89,242,224
90,237,224
91,232,222
92,228,219
93,237,218
94,242,218
95,247,218
96,257,219
97,247,218
98,242,219
99,238,218
100,224,219
101,232,216
102,238,213
103,243,215
104,247,213
105,253,216
106,260,219
107,253,222
108,247,224
109,242,224
110,237,223
111,231,222
112,227,219
113,238,218
114,242,218
115,247,218
116,257,219
117,247,218
118,242,218
119,237,218
120,224,219
121,231,216
122,237,214
123,242,215
124,247,214
125,253,216
126,261,219
127,253,223
128,247,224
129,242,224
130,237,223
131,231,222
132,227,219
133,237,218
134,242,218
135,247,218
136,258,219
137,247,218
138,242,219
139,237,218
140,224,219
141,231,216
142,237,214
143,242,215
144,247,214
145,253,216
146,260,219
147,253,223
148,247,224
149,242,225
150,237,224
151,231,223
152,227,219
153,237,218
154,242,219
155,247,218
156,257,219
157,247,219
158,242,219
159,237,219
160,223,220
161,231,216
162,237,214
163,242,215
164,247,214
165,253,216
166,261,219
167,254,224
168,247,226
169,242,226
170,237,226
171,231,224
172,227,220
173,237,218
174,242,219
175,247,219
176,257,219
177,247,220
178,242,220
179,237,220
180,223,220
181,231,216
182,237,214
183,242,215
184,247,214
185,253,216
186,261,219
187,254,224
188,247,226
189,242,226
190,237,226
191,231,224
192,227,220
193,237,218
194,242,219
195,247,219
196,257,219
197,247,220
198,242,220
199,237,220
200,222,220
201,229,215
202,237,212
203,243,213
204,249,211
205,257,214
206,264,219
207,257,230
208,249,234
209,243,235
210,237,234
211,229,230
212,225,221
213,237,216
214,243,217
215,249,216
216,261,219
217,249,227
218,243,228
219,237,227
220,223,220
221,230,214
222,237,211
223,243,212
224,248,211
225,256,213
226,263,219
227,257,230
228,249,234
229,243,234
230,237,234
231,229,230
232,226,220
233,237,216
234,243,216
235,248,216
236,260,219
237,248,227
238,243,227
239,237,227
240,223,220
241,230,214
242,237,211
243,243,212
244,248,211
245,255,213
246,262,220
247,256,229
248,248,232
249,242,233
250,236,232
251,230,229
252,226,220
253,237,216
254,243,216
255,248,216
256,259,220
257,248,226
258,242,226
259,237,226
260,224,218
261,231,215
262,237,213
263,242,215
264,246,213
265,252,216
266,259,219
267,251,223
268,245,224
269,241,224
270,236,223
271,231,222
272,227,218
273,237,217
274,241,218
275,245,218
276,255,219
277,245,219
278,241,219
279,237,218
280,224,217
281,232,215
282,238,213
283,242,214
284,246,213
285,252,215
286,259,218
287,252,222
288,246,224
289,241,224
290,237,223
291,231,221
292,227,217
293,238,217
294,242,218
295,246,217
296,256,218
297,245,218
298,241,218
299,237,217
300,225,218
301,233,216
302,238,214
303,243,215
304,246,214
305,252,216
306,258,218
