,x,y
0,226,222
1,233,219
2,239,217
3,244,218
4,248,217
5,255,219
6,263,222
7,256,228
8,249,230
9,244,230
10,239,229
11,233,227
12,229,222
13,239,221
14,243,222
15,248,221
16,260,222
17,249,224
18,244,224
19,239,223
20,226,222
21,233,219
22,239,217
23,244,218
24,248,216
25,255,219
26,264,222
27,256,228
28,249,230
29,244,230
30,239,229
31,233,227
32,230,222
33,239,221
34,244,221
35,249,221
36,260,223
37,249,224
38,244,224
39,239,223
40,226,222
41,233,219
42,239,217
43,244,218
44,249,217
45,255,219
46,264,222
47,256,228
48,249,230
49,244,230
50,239,229
51,233,227
52,230,222
53,239,221
54,244,222
55,249,221
56,260,222
57,249,224
58,244,224
59,239,223
60,226,222
61,233,219
62,239,216
63,244,218
64,248,216
65,255,219
66,263,222
67,255,227
68,249,229
69,244,230
70,238,229
71,233,227
72,230,222
73,239,221
74,244,222
75,248,221
76,260,222
77,249,223
78,244,224
79,239,223
80,226,222
81,233,219
82,239,216
83,244,218
84,248,216
85,255,219
86,263,222
87,256,227
88,249,229
89,244,229
90,239,229
91,233,227
92,229,222
93,239,221
94,244,221
95,248,221
96,260,222
97,249,223
98,244,223
99,239,223
100,225,222
101,233,219
102,239,216
103,244,217
104,249,216
105,256,218
106,264,221
107,256,229
108,249,231
109,244,232
110,239,231
111,232,228
112,229,222
113,239,220
114,244,220
115,249,220
116,260,222
117,249,224
118,244,225
119,239,224
120,224,222
121,231,217
122,239,214
123,245,215
124,251,214
125,259,216
126,267,220
127,260,231
128,252,235
129,245,236
130,238,235
131,231,232
132,227,222
133,239,219
134,245,219
135,251,219
136,264,221
137,251,228
138,245,228
139,238,228
140,224,221
141,232,217
142,239,214
143,244,216
144,249,214
145,257,216
146,265,220
147,258,229
148,250,232
149,244,233
150,239,232
151,232,229
152,227,221
153,239,219
154,244,220
155,249,219
156,262,221
157,250,226
158,244,226
159,239,226
160,226,218
161,234,216
162,239,215
163,243,216
164,247,215
165,253,216
166,260,218
167,253,223
168,247,224
169,242,224
170,238,224
171,233,223
172,229,218
173,239,218
174,243,219
175,247,219
176,257,218
177,247,219
178,243,219
179,238,219
180,228,220
181,236,217
182,241,215
183,244,216
184,248,215
185,253,217
186,260,220
187,253,224
188,248,226
189,244,226
190,240,226
191,235,224
192,231,220
193,241,219
194,244,219
195,248,219
196,257,220
197,247,220
198,244,220
199,240,220
200,230,224
201,235,217
202,240,213
203,244,214
204,247,213
205,254,217
206,259,223
207,253,229
208,248,231
209,243,232
210,239,231
211,234,229
212,234,223
213,240,219
214,243,219
215,247,219
216,255,222
217,247,223
218,243,223
219,240,223
220,230,222
221,234,214
222,239,211
223,243,212
224,248,211
225,254,215
226,260,223
227,254,228
228,248,231
229,243,231
230,238,230
231,233,227
232,233,221
233,239,217
234,243,217
235,248,217
236,257,222
237,247,223
238,243,223
239,238,222
240,229,222
241,234,214
242,239,210
243,243,212
244,248,211
245,255,215
246,261,222
247,254,229
248,248,231
249,243,232
250,238,231
251,233,228
252,232,221
253,239,217
254,243,217
255,248,218
256,257,222
257,248,223
258,243,223
259,239,222
260,225,220
261,233,214
262,239,211
263,244,213
264,250,211
265,258,214
266,266,220
267,258,226
268,251,228
269,244,228
270,239,228
271,232,226
272,229,220
273,239,217
274,244,217
275,250,217
276,263,220
277,250,220
278,244,221
279,239,220
280,225,219
281,232,215
282,239,212
283,245,213
284,251,211
285,259,214
286,268,218
287,260,226
288,252,229
289,245,229
290,239,229
291,232,226
292,228,219
293,239,216
294,245,216
295,251,216
296,265,218
297,251,222
298,245,222
299,239,222
300,224,219
301,232,215
302,239,213
303,245,214
304,251,212
305,258,214
306,267,217
307,259,225
308,252,227
309,246,228
310,239,227
311,232,225
312,227,219
313,239,217
314,245,217
315,251,217
316,264,218
317,251,221
318,245,221
319,239,221
320,224,219
321,232,215
322,239,213
323,245,214
324,250,213
325,258,214
326,267,217
327,259,224
328,252,227
329,245,227
330,239,227
331,233,225
332,228,219
333,239,217
334,245,217
335,251,217
336,264,218
337,251,220
338,245,221
339,240,220
340,224,218
341,232,215
342,239,213
343,245,214
344,251,213
345,258,214
346,267,217
347,259,224
348,251,227
349,245,227
350,239,227
351,232,225
352,227,219
353,239,217
354,245,217
355,251,217
356,264,217
357,251,221
358,245,221
359,239,221
360,225,218
361,233,216
362,240,214
363,245,215
364,250,213
365,257,215
366,266,218
367,258,223
368,251,225
369,245,225
370,239,225
371,233,223
372,229,219
373,240,218
374,245,218
375,250,218
376,263,218
377,250,219
378,245,219
379,240,219
