,x,y
0,230,213
1,237,209
2,243,205
3,247,207
4,252,205
5,259,208
6,266,213
7,259,218
8,253,220
9,247,220
10,242,220
11,237,218
12,233,213
13,242,210
14,247,210
15,252,210
16,263,213
17,252,214
18,247,214
19,243,214
20,230,213
21,237,209
22,244,206
23,248,207
24,253,205
25,259,208
26,267,213
27,260,218
28,253,220
29,248,221
30,243,220
31,237,218
32,234,213
33,244,211
34,248,211
35,252,211
36,264,213
37,252,214
38,248,215
39,243,214
40,230,213
41,237,209
42,243,205
43,247,206
44,252,205
45,259,208
46,266,213
47,259,218
48,253,220
49,248,221
50,243,220
51,237,218
52,234,213
53,243,210
54,247,210
55,252,210
56,263,213
57,252,214
58,248,214
59,243,214
60,231,213
61,237,209
62,243,205
63,248,207
64,252,205
65,260,208
66,267,213
67,260,218
68,253,220
69,248,221
70,243,220
71,237,218
72,234,213
73,243,211
74,248,211
75,252,211
76,264,213
77,253,214
78,248,214
79,243,214
80,231,213
81,237,209
82,243,206
83,248,207
84,252,205
85,259,208
86,267,213
87,260,219
88,253,221
89,248,221
90,243,221
91,237,219
92,234,213
93,243,211
94,248,211
95,252,211
96,264,213
97,253,214
98,248,214
99,243,214
100,230,214
101,237,209
102,243,206
103,248,207
104,252,205
105,259,208
106,266,213
107,259,219
108,253,221
109,248,222
110,243,221
111,237,219
112,233,214
113,243,211
114,248,211
115,252,210
116,263,213
117,252,214
118,247,215
119,243,215
120,229,215
121,235,209
122,243,205
123,248,206
124,254,205
125,262,207
126,269,213
127,263,224
128,255,229
129,248,230
130,242,229
131,235,226
132,232,216
133,243,211
134,248,211
135,254,210
136,266,214
137,254,221
138,248,222
139,242,222
140,229,216
141,236,209
142,243,205
143,248,206
144,254,204
145,262,208
146,269,214
147,262,224
148,255,229
149,248,229
150,243,229
151,235,225
152,232,216
153,243,211
154,248,211
155,254,210
156,266,214
157,254,221
158,248,221
159,243,221
160,230,213
161,238,210
162,243,208
163,247,209
164,252,208
165,258,209
166,266,212
167,258,217
168,252,219
169,247,219
170,243,219
171,237,217
172,234,213
173,243,212
174,247,213
175,251,212
176,263,212
177,251,213
178,247,213
179,243,213
180,231,213
181,238,210
182,243,208
183,247,209
184,251,207
185,257,209
186,263,212
187,257,216
188,251,218
189,246,218
190,242,218
191,237,217
192,234,213
193,243,212
194,247,212
195,251,212
196,260,212
197,250,212
198,246,213
199,243,212
200,232,213
201,238,210
202,244,207
203,248,208
204,252,207
205,258,210
206,265,213
207,258,217
208,252,219
209,248,219
210,244,219
211,238,217
212,235,213
213,244,212
214,248,212
215,252,212
216,262,213
217,252,213
218,248,213
219,244,213
220,233,214
221,239,209
222,244,205
223,248,207
224,252,205
225,258,209
226,264,214
227,258,219
228,252,221
229,248,222
230,244,221
231,239,219
232,237,214
233,244,211
234,248,211
235,252,211
236,260,213
237,252,214
238,248,214
239,244,214
240,234,215
241,239,208
242,244,204
243,248,205
244,252,203
245,258,208
246,263,214
247,258,220
248,252,223
249,247,223
250,243,223
251,238,220
252,238,214
253,244,210
254,248,211
255,251,211
256,260,214
257,251,215
258,247,215
259,244,215
260,232,214
261,237,208
262,243,204
263,247,206
264,251,205
265,258,208
266,264,214
267,257,221
268,251,223
269,246,224
270,242,223
271,237,220
272,235,213
273,243,210
274,247,210
275,251,210
276,261,214
277,251,216
278,246,216
279,242,216
280,230,213
281,236,207
282,242,203
283,247,205
284,252,203
285,259,206
286,266,212
287,259,217
288,253,220
289,247,220
290,241,220
291,236,217
292,233,212
293,242,208
294,247,209
295,252,208
296,263,212
297,252,214
298,247,214
299,242,214
300,230,213
301,236,207
302,243,204
303,248,205
304,254,203
305,261,206
306,268,212
307,261,218
308,254,221
309,248,221
310,243,221
311,236,218
312,233,213
313,243,208
314,248,209
315,254,208
316,265,212
317,254,213
318,248,214
319,243,214
320,229,212
321,237,207
322,244,204
323,249,205
324,255,204
325,263,207
326,271,211
327,263,219
328,256,222
329,249,222
330,243,222
331,236,219
332,233,213
333,244,209
334,249,209
335,255,209
336,268,212
337,255,214
338,249,215
339,243,215
340,229,212
341,236,208
342,244,205
343,249,206
344,255,205
345,263,207
346,271,211
347,263,219
348,256,221
349,249,222
350,243,221
351,236,219
352,232,212
353,244,210
354,249,210
355,255,209
356,268,211
357,255,214
358,249,215
359,243,215
360,229,211
361,236,208
362,243,206
363,248,207
364,254,205
365,262,207
366,271,210
367,262,217
368,255,219
369,249,220
370,243,219
371,236,217
372,232,212
373,243,210
374,248,210
375,254,209
376,268,210
377,254,213
378,249,213
379,243,213
380,229,211
381,236,208
382,243,205
383,248,206
384,253,205
385,261,207
386,270,210
387,262,217
388,254,219
389,249,220
390,243,219
391,236,217
392,232,212
393,243,210
394,248,210
395,254,209
396,267,211
397,254,213
398,248,214
399,243,214
400,229,211
401,236,208
402,243,205
403,248,206
404,253,205
405,261,207
406,269,210
407,261,217
408,254,219
409,248,219
410,243,219
411,236,217
412,232,212
413,243,209
414,248,210
415,253,209
416,266,211
417,253,213
418,248,213
419,243,213
