,x,y
0,229,245
1,235,243
2,239,241
3,243,242
4,247,241
5,253,243
6,260,245
7,253,250
8,248,252
9,243,252
10,239,252
11,235,250
12,232,246
13,239,245
14,243,245
15,247,245
16,257,245
17,247,246
18,243,247
19,239,246
20,230,245
21,235,243
22,239,241
23,243,242
24,246,240
25,252,243
26,259,245
27,253,250
28,247,252
29,243,252
30,239,251
31,235,249
32,232,246
33,239,245
34,243,245
35,246,245
36,256,246
37,246,246
38,243,246
39,239,246
40,230,245
41,235,243
42,240,241
43,243,242
44,247,241
45,253,243
46,259,245
47,253,250
48,247,252
49,243,252
50,239,251
51,235,249
52,232,245
53,240,245
54,243,245
55,247,245
56,257,245
57,247,246
58,243,246
59,239,246
60,229,245
61,235,243
62,239,241
63,243,242
64,247,241
65,252,243
66,259,245
67,253,250
68,247,252
69,243,252
70,239,252
71,234,249
72,232,246
73,239,245
74,243,245
75,247,245
76,257,245
77,247,246
78,243,246
79,239,246
80,229,245
81,235,243
82,239,241
83,243,242
84,246,240
85,252,243
86,259,245
87,253,250
88,247,251
89,243,252
90,239,251
91,235,249
92,232,245
93,239,245
94,243,245
95,246,245
96,256,245
97,247,246
98,243,246
99,239,246
100,230,245
101,235,243
102,240,241
103,243,242
104,247,241
105,253,243
106,260,245
107,253,250
108,247,251
109,243,252
110,239,251
111,235,249
112,232,245
113,240,245
114,243,245
115,247,245
116,257,245
117,247,246
118,243,246
119,240,246
120,229,245
121,235,243
122,240,241
123,243,242
124,247,240
125,252,243
126,259,245
127,253,250
128,247,251
129,243,252
130,239,251
131,235,249
132,232,246
133,240,245
134,243,245
135,247,245
136,256,245
137,247,246
138,243,246
139,239,246
140,229,245
141,234,243
142,239,241
143,243,242
144,247,241
145,252,243
146,259,244
147,253,249
148,247,251
149,243,252
150,239,251
151,234,249
152,232,245
153,239,245
154,243,245
155,247,245
156,257,245
157,247,246
158,243,246
159,239,246
160,229,245
161,235,243
162,240,241
163,243,242
164,247,241
165,253,242
166,260,245
167,253,250
168,248,251
169,243,252
170,239,251
171,235,249
172,232,245
173,240,244
174,243,245
175,247,244
176,257,245
177,247,246
178,243,246
179,239,246
180,229,245
181,234,243
182,239,240
183,243,241
184,247,240
185,254,242
186,260,244
187,254,250
188,248,253
189,243,254
190,239,253
191,234,250
192,231,245
193,239,244
194,243,244
195,247,244
196,258,245
197,247,247
198,243,248
199,239,247
200,228,244
201,234,242
202,239,240
203,243,241
204,247,240
205,254,242
206,261,243
207,254,250
208,248,253
209,243,253
210,238,253
211,233,250
212,231,245
213,239,244
214,243,244
215,247,244
216,258,244
217,247,246
218,243,247
219,239,246
220,226,242
221,233,241
222,239,239
223,244,240
224,248,239
225,256,240
226,263,241
227,256,250
228,249,254
229,243,255
230,238,254
231,232,251
232,229,243
233,239,242
234,244,243
235,248,242
236,260,242
237,248,248
238,243,249
239,238,249
240,227,242
241,233,240
242,239,239
243,244,240
244,249,238
245,256,239
246,263,240
247,256,250
248,249,254
249,243,255
250,238,254
251,232,251
252,229,243
253,239,242
254,244,242
255,249,242
256,261,241
257,249,248
258,243,249
259,239,249
260,226,242
261,232,240
262,238,238
263,243,239
264,248,238
265,256,239
266,263,241
267,256,250
268,249,254
269,243,255
270,238,255
271,232,251
272,229,243
273,238,242
274,243,242
275,248,241
276,261,242
277,249,248
278,243,249
279,238,248
280,228,243
281,233,240
282,239,238
283,243,239
284,248,238
285,256,239
286,263,241
287,256,250
288,249,254
289,244,254
290,238,254
291,233,251
292,230,244
293,239,242
294,243,242
295,249,241
296,260,242
297,249,247
298,243,248
299,239,248
300,228,243
301,234,240
302,239,237
303,244,238
304,249,237
305,255,239
306,263,242
307,256,246
308,249,249
309,244,249
310,239,249
311,234,247
312,231,243
313,239,242
314,244,242
315,249,242
316,259,242
317,249,243
318,244,243
319,239,243
320,229,243
321,234,239
322,239,237
323,244,238
324,249,237
325,255,239
326,262,242
327,256,247
328,250,250
329,244,250
330,239,250
331,234,248
332,232,243
333,239,242
334,244,242
335,249,241
336,259,242
337,249,244
338,244,244
339,239,244
340,229,244
341,234,240
342,239,237
343,244,238
344,249,237
345,256,239
346,262,242
347,256,250
348,250,254
349,244,254
350,239,254
351,234,251
352,232,244
353,239,241
354,244,241
355,249,240
356,259,243
357,249,247
358,244,248
359,239,248
360,229,244
361,234,240
362,239,237
363,244,238
364,249,237
365,256,239
366,263,242
367,257,251
368,250,255
369,244,255
370,239,255
371,234,251
372,232,244
373,239,241
374,244,241
375,249,240
376,260,243
377,249,249
378,244,249
379,239,249
380,228,244
381,233,240
382,239,237
383,244,238
384,249,237
385,256,239
386,263,242
387,257,251
388,250,255
389,244,255
390,239,255
391,233,252
392,231,244
393,239,241
394,244,241
395,249,240
396,260,243
397,249,249
398,244,249
399,239,249
400,228,244
401,233,240
402,239,238
403,244,239
404,249,237
405,256,239
406,262,243
407,256,251
