,x,y
0,229,243
1,234,241
2,239,239
3,242,240
4,246,239
5,252,241
6,258,243
7,252,248
8,246,250
9,242,250
10,238,249
11,234,247
12,232,243
13,239,242
14,242,243
15,246,243
16,255,243
17,246,244
18,242,244
19,238,244
20,229,243
21,234,240
22,238,239
23,242,240
24,247,239
25,252,241
26,258,243
27,252,248
28,247,250
29,242,250
30,238,249
31,234,247
32,232,243
33,238,242
34,242,243
35,246,242
36,255,243
37,247,244
38,242,244
39,238,244
40,229,243
41,234,240
42,238,238
43,242,240
44,246,239
45,252,241
46,258,243
47,252,247
48,247,249
49,242,249
50,238,249
51,233,247
52,231,243
53,238,242
54,242,243
55,246,243
56,256,243
57,246,244
58,242,244
59,238,243
60,229,243
61,234,240
62,238,239
63,242,240
64,247,239
65,253,241
66,260,243
67,253,247
68,247,249
69,242,250
70,238,249
71,234,247
72,232,243
73,238,242
74,242,243
75,247,242
76,257,243
77,247,244
78,242,244
79,238,244
80,228,243
81,234,240
82,239,238
83,242,239
84,246,238
85,252,241
86,258,243
87,252,248
88,246,249
89,242,250
90,238,249
91,233,247
92,231,243
93,239,242
94,242,243
95,246,243
96,256,243
97,246,244
98,242,244
99,238,244
100,229,243
101,234,241
102,239,239
103,243,240
104,247,239
105,253,241
106,259,243
107,253,247
108,247,249
109,242,249
110,238,249
111,234,247
112,232,243
113,238,242
114,242,243
115,247,243
116,256,243
117,247,244
118,243,244
119,239,243
120,229,243
121,234,240
122,238,239
123,242,240
124,246,239
125,252,241
126,258,243
127,252,248
128,247,249
129,243,249
130,238,249
131,234,247
132,232,243
133,238,242
134,242,243
135,246,242
136,256,243
137,247,244
138,242,244
139,239,243
140,229,243
141,234,240
142,239,238
143,243,239
144,247,238
145,252,241
146,259,243
147,253,248
148,247,250
149,243,250
150,238,249
151,234,247
152,232,243
153,239,242
154,243,243
155,247,242
156,257,243
157,247,244
158,243,244
159,239,244
160,229,243
161,234,240
162,239,238
163,243,240
164,247,239
165,253,241
166,259,243
167,253,248
168,247,250
169,243,250
170,238,249
171,234,247
172,232,243
173,239,242
174,242,243
175,247,243
176,256,243
177,247,244
178,243,244
179,239,244
180,229,243
181,234,241
182,239,239
183,243,240
184,247,239
185,252,241
186,258,243
187,252,248
188,247,249
189,243,250
190,238,249
191,234,247
192,232,243
193,239,243
194,243,243
195,247,243
196,256,243
197,247,244
198,243,245
199,239,244
200,228,242
201,234,240
202,239,238
203,243,239
204,247,238
205,253,239
206,260,241
207,254,248
208,248,251
209,243,251
210,238,251
211,234,248
212,231,242
213,239,241
214,243,242
215,247,241
216,258,242
217,247,245
218,243,246
219,239,245
220,227,241
221,233,239
222,239,238
223,243,239
224,248,237
225,254,239
226,262,240
227,255,247
228,249,250
229,243,251
230,238,251
231,233,248
232,230,242
233,239,241
234,243,241
235,248,241
236,259,241
237,248,245
238,243,245
239,239,245
240,226,240
241,232,239
242,238,237
243,243,238
244,248,237
245,255,238
246,262,239
247,255,247
248,248,251
249,243,252
250,238,251
251,232,248
252,229,241
253,238,240
254,243,240
255,248,240
256,260,240
257,248,246
258,243,246
259,238,246
260,226,240
261,232,238
262,239,237
263,243,238
264,248,237
265,255,238
266,263,239
267,256,248
268,249,251
269,244,252
270,238,252
271,232,248
272,229,241
273,239,240
274,243,241
275,248,240
276,260,240
277,249,246
278,243,247
279,238,246
280,227,241
281,233,239
282,239,237
283,243,238
284,248,237
285,255,238
286,262,240
287,256,247
288,249,251
289,244,252
290,239,251
291,233,248
292,230,242
293,239,240
294,243,241
295,248,240
296,260,240
297,248,245
298,243,246
299,239,246
300,228,242
301,233,239
302,238,237
303,243,238
304,248,237
305,254,238
306,261,241
307,255,248
308,248,251
309,243,251
310,238,251
311,233,248
312,230,242
313,238,240
314,243,241
315,248,240
316,259,241
317,248,245
318,243,246
319,238,245
320,229,242
321,234,239
322,239,237
323,243,238
324,248,237
325,254,239
326,261,241
327,255,247
328,249,249
329,244,250
330,239,249
331,234,247
332,232,242
333,239,241
334,243,241
335,248,241
336,258,241
337,248,244
338,244,245
339,239,244
340,229,242
341,234,239
342,239,237
343,243,238
344,248,237
345,254,238
346,260,241
347,254,246
348,248,248
349,243,249
350,239,248
351,234,246
352,232,242
353,239,241
354,243,242
355,248,241
356,257,241
357,248,243
358,243,243
359,239,242
360,229,242
361,234,239
362,239,237
363,243,238
364,248,237
365,254,239
366,260,241
367,254,246
368,248,249
369,243,249
370,238,249
371,234,247
372,232,242
373,239,241
374,243,241
375,248,241
376,257,242
377,248,243
378,243,243
379,239,243
380,229,242
381,234,239
382,239,237
383,243,238
384,248,237
385,254,239
386,260,242
387,254,248
388,248,251
389,244,251
390,239,251
391,234,248
392,232,242
393,239,240
394,243,240
395,248,240
396,257,242
397,248,245
398,243,245
399,239,245
400,229,243
401,234,239
402,239,237
403,243,238
404,248,236
405,253,238
406,259,242
407,254,249
408,248,252
409,243,252
410,239,252
411,234,249
412,231,243
413,239,240
414,243,241
415,248,240
416,257,242
417,248,246
418,243,246
419,239,246
420,228,243
421,233,239
422,239,237
423,243,238
424,248,236
425,254,239
426,260,242
427,255,250
428,249,253
429,243,254
430,238,253
431,233,250
432,231,243
433,239,241
434,243,241
435,248,240
436,258,243
437,248,247
438,243,247
439,239,247
440,228,243
441,233,239
442,239,237
443,243,238
444,248,236
445,254,239
446,260,242
447,255,250
448,249,253
449,243,254
450,238,253
451,233,250
452,231,243
453,239,241
454,243,241
455,248,240
456,258,243
457,248,247
458,243,247
459,239,247
460,228,243
461,233,240
462,239,237
463,243,238
464,248,237
465,254,239
466,260,242
467,254,249
468,248,253
469,243,253
