,x,y
0,225,243
1,231,241
2,235,239
3,239,240
4,243,238
5,249,240
6,256,242
7,249,247
8,243,249
9,239,249
10,234,249
11,230,247
12,228,243
13,235,242
14,239,243
15,243,242
16,253,243
17,243,244
18,239,244
19,235,244
20,225,242
21,230,240
22,235,238
23,239,239
24,243,238
25,249,240
26,256,242
27,248,247
28,242,249
29,238,250
30,234,249
31,230,247
32,228,242
33,235,242
34,238,243
35,243,242
36,253,243
37,242,244
38,238,244
39,234,244
40,225,243
41,230,241
42,235,238
43,239,240
44,242,238
45,248,240
46,256,243
47,248,247
48,242,249
49,238,249
50,234,249
51,230,247
52,228,243
53,235,242
54,238,243
55,242,242
56,253,243
57,242,243
58,238,244
59,235,243
60,225,242
61,230,240
62,235,238
63,239,239
64,243,238
65,248,240
66,256,242
67,249,247
68,243,249
69,238,249
70,234,249
71,230,247
72,228,243
73,235,242
74,239,242
75,242,242
76,253,242
77,243,243
78,238,244
79,235,243
80,225,243
81,230,240
82,235,238
83,239,239
84,243,238
85,249,240
86,256,242
87,249,247
88,243,249
89,239,249
90,234,249
91,230,247
92,228,243
93,235,242
94,239,242
95,243,242
96,253,243
97,243,244
98,239,244
99,235,244
100,225,242
101,231,240
102,235,238
103,239,239
104,242,238
105,248,240
106,256,242
107,248,247
108,243,249
109,238,249
110,234,249
111,230,247
112,228,243
113,235,242
114,239,242
115,242,242
116,253,243
117,242,244
118,238,244
119,235,243
120,225,243
121,230,241
122,234,239
123,238,240
124,242,238
125,248,240
126,256,242
127,248,247
128,242,249
129,238,249
130,234,249
131,229,247
132,228,243
133,234,242
134,238,243
135,242,242
136,253,243
137,242,243
138,238,244
139,234,243
140,225,243
141,230,241
142,235,239
143,239,240
144,242,238
145,248,240
146,256,242
147,249,248
148,243,250
149,239,250
150,234,250
151,230,248
152,228,243
153,235,242
154,239,243
155,243,242
156,253,243
157,243,244
158,239,245
159,235,244
160,225,242
161,230,240
162,235,238
163,239,239
164,242,238
165,249,240
166,256,242
167,249,248
168,243,251
169,238,251
170,234,251
171,229,248
172,228,242
173,235,242
174,238,242
175,242,242
176,253,242
177,243,245
178,238,245
179,234,245
180,225,242
181,230,240
182,235,238
183,239,239
184,243,238
185,250,239
186,258,241
187,251,248
188,244,252
189,239,253
190,234,252
191,229,249
192,227,242
193,235,241
194,239,241
195,244,241
196,255,242
197,244,246
198,239,247
199,235,246
200,225,242
201,230,240
202,235,238
203,239,239
204,243,238
205,250,239
206,258,241
207,251,248
208,244,252
209,239,253
210,234,252
211,229,249
212,227,242
213,235,241
214,239,241
215,244,241
216,255,242
217,244,246
218,239,247
219,235,246
220,224,242
221,229,239
222,235,238
223,239,239
224,244,237
225,251,238
226,259,240
227,252,248
228,245,251
229,239,252
230,234,252
231,229,249
232,226,242
233,235,241
234,239,241
235,244,241
236,256,241
237,244,245
238,239,246
239,235,246
240,224,242
241,229,239
242,235,237
243,240,238
244,244,236
245,251,238
246,259,240
247,252,248
248,245,252
249,240,253
250,235,252
251,229,249
252,227,242
253,235,240
254,240,240
255,244,240
256,256,241
257,244,246
258,239,247
259,235,246
260,225,242
261,230,238
262,235,236
263,240,237
264,244,235
265,251,237
266,259,240
267,252,247
268,245,251
269,240,252
270,235,251
271,230,248
272,228,242
273,235,239
274,240,239
275,245,239
276,256,240
277,245,245
278,240,246
279,235,245
280,225,242
281,230,238
282,235,235
283,240,236
284,245,235
285,251,236
286,258,240
287,251,245
288,245,248
289,240,249
290,235,248
291,230,246
292,229,241
293,235,240
294,240,240
295,245,239
296,255,240
297,245,242
298,240,243
299,235,242
300,226,241
301,230,237
302,235,235
303,240,236
304,245,235
305,251,236
306,258,240
307,251,245
308,245,248
309,240,249
310,235,249
311,230,246
312,229,241
313,235,239
314,240,240
315,245,239
316,255,240
317,245,242
318,240,243
319,235,243
320,225,241
321,230,237
322,235,235
323,240,236
324,245,234
325,251,236
326,258,240
327,252,247
328,245,251
329,240,252
330,235,251
331,230,248
332,229,241
333,235,239
334,240,239
335,245,239
336,255,240
337,245,245
338,240,245
339,235,245
340,225,242
341,229,238
342,235,235
343,240,236
344,245,234
345,252,236
346,259,241
347,252,248
348,245,252
349,240,253
350,234,253
351,229,249
352,228,242
353,235,239
354,240,239
355,245,239
356,255,241
357,245,246
358,239,247
359,235,246
360,225,243
361,229,238
362,235,235
363,240,236
364,245,234
365,252,236
366,258,241
367,253,250
368,246,255
369,240,255
370,235,255
371,229,251
372,228,243
373,235,239
374,240,239
375,245,239
376,255,241
377,245,248
378,240,249
379,235,248
380,225,243
381,229,238
382,234,236
383,239,236
384,244,235
385,251,237
386,258,241
387,252,249
388,245,254
389,239,255
390,234,255
391,229,251
392,227,243
393,234,240
394,239,240
395,244,239
396,256,241
397,244,247
398,239,248
399,234,248
400,225,243
401,229,239
402,235,236
403,240,236
404,245,235
405,252,237
406,258,241
407,252,249
408,245,254
409,240,255
410,235,255
411,229,251
412,228,243
413,235,240
414,240,240
415,245,239
416,255,241
417,245,248
418,240,249
419,235,248
420,224,243
421,229,238
422,235,236
423,239,236
424,244,235
425,251,237
426,258,241
427,251,249
428,245,253
429,239,254
430,234,253
431,229,250
432,227,243
433,235,240
434,239,240
435,244,239
436,255,241
437,244,247
438,239,247
439,235,247
440,225,242
441,230,238
442,235,236
443,240,237
444,245,235
445,251,237
446,257,241
447,251,247
448,245,251
449,240,252
450,235,251
451,230,249
452,228,242
453,235,239
454,240,240
455,245,239
456,254,241
457,245,245
458,240,246
459,235,245
