,x,y
0,224,208
1,231,205
2,237,202
3,242,203
4,246,202
5,253,204
6,261,207
7,253,211
8,247,212
9,242,212
10,237,212
11,232,212
12,227,208
13,237,206
14,242,207
15,246,206
16,258,207
17,247,207
18,242,207
19,237,207
20,224,209
21,232,205
22,238,202
23,242,203
24,247,202
25,253,204
26,262,208
27,254,211
28,247,212
29,242,213
30,237,212
31,232,212
32,228,208
33,238,207
34,242,207
35,247,207
36,259,208
37,247,207
38,242,207
39,238,207
40,224,209
41,232,205
42,238,202
43,242,203
44,247,201
45,253,204
46,262,207
47,254,211
48,247,212
49,242,212
50,238,212
51,232,212
52,228,209
53,238,207
54,242,207
55,247,206
56,258,207
57,247,206
58,242,207
59,238,207
60,225,208
61,232,204
62,238,202
63,243,203
64,247,201
65,254,204
66,263,207
67,254,212
68,248,213
69,243,213
70,238,213
71,232,212
72,228,208
73,238,206
74,243,207
75,247,206
76,260,207
77,247,207
78,243,207
79,238,207
80,226,209
81,233,205
82,238,202
83,243,203
84,247,202
85,254,204
86,261,208
87,254,212
88,247,213
89,243,213
90,238,213
91,232,212
92,229,208
93,238,206
94,243,207
95,247,206
96,258,208
97,247,207
98,243,208
99,238,207
100,226,209
101,233,204
102,238,201
103,243,202
104,247,201
105,253,203
106,261,208
107,253,212
108,247,213
109,242,214
110,238,214
111,233,213
112,230,209
113,238,206
114,243,206
115,247,206
116,258,208
117,247,207
118,243,207
119,238,207
120,226,209
121,233,204
122,238,201
123,243,202
124,247,201
125,253,203
126,260,208
127,253,212
128,247,213
129,243,213
130,238,213
131,233,212
132,229,208
133,238,206
134,243,206
135,247,206
136,257,208
137,247,207
138,243,207
139,238,207
140,229,213
141,233,204
142,238,199
143,242,200
144,246,199
145,252,204
146,256,213
147,252,220
148,246,223
149,241,223
150,237,223
151,233,220
152,233,212
153,238,206
154,242,206
155,246,206
156,253,212
157,246,215
158,241,215
159,237,214
160,228,211
161,233,202
162,238,197
163,242,199
164,245,197
165,252,202
166,257,212
167,251,218
168,245,220
169,241,220
170,237,219
171,232,217
172,232,210
173,238,204
174,242,204
175,245,205
176,253,211
177,245,212
178,241,212
179,237,212
180,227,209
181,231,201
182,237,197
183,241,198
184,246,197
185,253,201
186,259,209
187,252,217
188,246,220
189,240,220
190,235,220
191,230,216
192,230,208
193,237,203
194,241,203
195,246,203
196,255,209
197,246,213
198,241,213
199,236,212
200,227,210
201,231,201
202,237,197
203,241,199
204,246,198
205,252,202
206,259,210
207,252,216
208,246,219
209,241,219
210,236,219
211,231,216
212,230,209
213,237,204
214,241,204
215,246,204
216,255,209
217,245,211
218,241,212
219,236,211
220,226,210
221,231,202
222,236,198
223,241,199
224,246,198
225,253,202
226,259,211
227,252,217
228,245,220
229,240,220
230,235,219
231,230,216
232,230,209
233,236,204
234,241,204
235,245,204
236,255,210
237,245,213
238,240,213
239,236,212
240,226,210
241,230,202
242,236,198
243,241,199
244,245,198
245,252,202
246,258,210
247,252,216
248,246,218
249,241,219
250,236,218
251,230,215
252,229,209
253,236,204
254,241,204
255,245,204
256,255,209
257,245,211
258,241,211
259,236,211
