,x,y
0,229,211
1,236,206
2,243,203
3,248,205
4,252,203
5,260,206
6,269,210
7,260,214
8,253,215
9,248,215
10,243,215
11,236,214
12,232,211
13,243,208
14,248,209
15,252,208
16,265,210
17,253,209
18,248,209
19,243,209
20,229,211
21,236,206
22,243,203
23,247,205
24,252,203
25,259,206
26,268,211
27,260,214
28,253,215
29,247,215
30,242,215
31,236,214
32,232,211
33,243,208
34,247,209
35,252,208
36,264,210
37,253,209
38,247,209
39,243,209
40,229,212
41,236,207
42,243,203
43,247,204
44,252,203
45,260,205
46,269,211
47,260,214
48,253,215
49,248,215
50,242,215
51,236,215
52,232,211
53,242,208
54,247,209
55,252,208
56,265,210
57,253,209
58,248,209
59,243,209
60,228,211
61,236,206
62,242,203
63,248,204
64,253,203
65,260,206
66,269,210
67,260,213
68,253,214
69,248,214
70,242,214
71,236,214
72,232,210
73,242,208
74,247,209
75,253,208
76,265,210
77,253,209
78,248,209
79,242,209
80,229,211
81,237,206
82,243,203
83,248,204
84,253,203
85,260,206
86,269,210
87,260,213
88,254,214
89,248,214
90,243,214
91,237,213
92,233,210
93,243,208
94,248,208
95,253,208
96,266,210
97,253,209
98,248,209
99,243,208
100,229,211
101,236,206
102,243,203
103,248,204
104,253,203
105,260,206
106,269,210
107,260,214
108,253,215
109,248,215
110,242,214
111,236,214
112,233,210
113,243,208
114,248,208
115,253,208
116,265,210
117,253,209
118,248,209
119,243,209
120,228,211
121,236,206
122,243,203
123,248,204
124,253,203
125,260,206
126,269,210
127,260,214
128,253,215
129,248,215
130,242,215
131,236,214
132,232,210
133,242,208
134,248,209
135,253,208
136,265,210
137,253,209
138,248,209
139,242,209
140,229,211
141,236,206
142,243,203
143,248,204
144,252,203
145,260,205
146,269,210
147,260,214
148,253,215
149,248,215
150,242,215
151,237,214
152,232,210
153,242,208
154,247,208
155,252,208
156,265,210
157,253,209
158,248,209
159,243,209
160,229,211
161,237,206
162,243,203
163,248,204
164,253,202
165,260,205
166,269,210
167,260,213
168,253,214
169,248,214
170,243,214
171,237,214
172,232,210
173,243,208
174,248,208
175,253,208
176,266,210
177,253,209
178,248,209
179,243,209
180,229,211
181,237,207
182,243,204
183,247,205
184,252,203
185,259,206
186,267,211
187,259,214
188,252,215
189,247,216
190,242,215
191,237,214
192,233,211
193,243,209
194,247,209
195,252,209
196,264,210
197,252,209
198,247,209
199,243,209
200,233,214
201,238,207
202,244,203
203,247,204
204,251,202
205,258,207
206,265,214
207,258,219
208,252,220
209,247,220
210,243,220
211,238,218
212,237,213
213,244,209
214,247,209
215,251,209
216,262,213
217,251,213
218,247,213
219,244,213
220,233,215
221,237,207
222,242,201
223,246,203
224,250,201
225,258,207
226,264,216
227,257,222
228,251,224
229,246,225
230,241,224
231,236,221
232,237,214
233,242,208
234,246,208
235,250,208
236,260,215
237,250,216
238,246,216
239,242,216
240,233,215
241,236,206
242,242,200
243,246,202
244,250,200
245,257,206
246,263,216
247,257,222
248,250,224
249,246,224
250,241,223
251,236,221
252,237,214
253,242,208
254,246,208
255,250,208
256,259,215
257,250,216
258,246,216
259,242,215
260,232,215
261,236,205
262,242,200
263,246,201
264,251,200
265,258,206
266,265,215
267,258,224
268,251,226
269,246,227
270,241,226
271,235,222
272,236,213
273,242,207
274,246,208
275,250,208
276,261,214
277,250,218
278,246,218
279,241,217
280,230,212
281,235,204
282,241,199
283,246,201
284,251,199
285,259,204
286,267,213
287,260,222
288,252,225
289,246,225
290,240,224
291,234,220
292,234,211
293,241,206
294,246,206
295,251,206
296,263,213
297,251,217
298,246,217
299,241,216
300,230,212
301,235,204
302,242,199
303,247,201
304,252,199
305,260,205
306,267,213
307,260,219
308,252,222
309,246,223
310,240,222
311,235,218
312,234,211
313,242,206
314,247,206
315,252,207
316,263,212
317,252,214
318,246,214
319,241,214
320,229,211
321,234,203
322,241,199
323,247,201
324,252,200
325,260,204
326,267,212
327,259,219
328,252,222
329,246,222
330,240,221
331,234,217
332,233,210
333,241,205
334,246,205
335,252,205
336,263,211
337,252,214
338,246,214
339,240,214
340,229,212
341,234,204
342,241,199
343,246,201
344,251,199
345,260,204
346,267,213
347,259,221
348,251,223
349,246,223
350,240,222
351,234,219
352,233,211
353,241,205
354,246,206
355,251,206
356,263,212
357,251,216
358,246,216
359,240,215
360,229,212
361,234,204
362,241,199
363,246,201
364,251,199
365,260,204
366,267,213
367,259,221
368,251,223
369,246,223
370,240,222
371,234,219
372,233,211
373,241,205
374,246,206
375,251,206
376,263,212
377,251,216
378,246,216
379,240,215
380,229,213
381,234,204
382,241,200
383,246,201
384,252,200
385,260,205
386,267,214
387,259,222
388,251,225
389,245,225
390,239,224
391,233,219
392,233,211
393,241,205
394,246,206
395,251,206
396,263,213
397,251,217
398,245,217
399,240,216
400,229,213
401,234,205
402,241,200
403,246,201
404,251,200
405,259,206
406,267,215
407,259,222
408,251,225
409,245,225
410,239,224
411,234,220
412,233,212
413,241,206
414,246,207
415,251,207
416,263,214
417,251,217
418,245,217
419,240,216
420,229,213
421,234,205
422,241,200
423,246,201
424,251,200
425,259,205
426,267,214
427,259,221
428,251,223
429,245,223
430,239,222
431,233,219
432,233,212
433,240,207
434,246,208
435,251,208
436,262,213
437,250,215
438,245,215
439,240,214
440,228,213
441,233,206
442,241,201
443,246,202
444,251,201
445,259,205
446,267,213
447,259,220
448,251,222
449,245,223
450,239,222
451,233,219
452,232,212
453,240,207
454,246,207
455,251,207
456,263,212
457,251,215
458,245,215
459,240,215
460,228,213
461,235,206
462,241,202
463,246,203
464,251,202
465,259,206
466,267,213
467,259,220
468,252,222
469,246,222
470,240,221
471,235,219
472,232,212
473,241,208
474,246,209
475,251,209
476,263,213
