,x,y
0,220,218
1,227,214
2,234,212
3,239,213
4,245,212
5,253,214
6,262,217
7,253,222
8,246,223
9,240,224
10,234,223
11,228,222
12,224,218
13,234,217
14,239,217
15,245,217
16,259,218
17,246,217
18,240,217
19,234,217
20,220,219
21,227,214
22,234,212
23,239,213
24,245,211
25,253,214
26,263,217
27,254,222
28,246,224
29,240,224
30,234,224
31,228,222
32,224,219
33,234,217
34,239,217
35,245,217
36,259,218
37,246,218
38,239,218
39,234,217
40,220,218
41,227,214
42,234,212
43,240,213
44,246,212
45,253,214
46,262,217
47,254,222
48,246,224
49,240,224
50,234,224
51,227,222
52,224,218
53,234,217
54,240,217
55,246,217
56,259,217
57,246,217
58,240,217
59,234,217
60,220,218
61,228,214
62,235,211
63,240,213
64,246,211
65,253,214
66,262,217
67,254,222
68,246,223
69,240,223
70,234,223
71,228,222
72,224,218
73,234,216
74,240,217
75,246,217
76,259,217
77,246,217
78,240,218
79,234,217
80,222,217
81,229,214
82,234,211
83,239,213
84,245,211
85,253,214
86,262,216
87,253,221
88,246,223
89,240,223
90,235,223
91,229,221
92,225,217
93,234,216
94,239,217
95,245,217
96,259,217
97,246,217
98,240,217
99,235,217
100,222,217
101,228,213
102,234,211
103,240,213
104,245,211
105,253,213
106,262,216
107,254,222
108,246,223
109,240,224
110,235,223
111,229,221
112,225,217
113,235,216
114,240,217
115,245,216
116,259,217
117,245,217
118,240,217
119,235,217
120,221,218
121,227,214
122,233,211
123,239,213
124,245,211
125,253,213
126,262,217
127,253,222
128,246,224
129,239,224
130,233,223
131,228,221
132,225,218
133,233,216
134,239,217
135,245,216
136,259,217
137,245,217
138,239,217
139,234,217
140,220,218
141,227,214
142,233,212
143,239,213
144,244,211
145,253,214
146,262,217
147,253,222
148,245,224
149,239,224
150,233,224
151,227,222
152,224,218
153,233,217
154,239,217
155,244,217
156,258,217
157,245,217
158,239,217
159,233,217
160,220,218
161,227,214
162,233,211
163,239,213
164,244,211
165,253,213
166,263,216
167,254,222
168,246,224
169,240,224
170,233,224
171,227,222
172,224,218
173,233,217
174,239,217
175,245,216
176,259,217
177,245,217
178,239,217
179,234,217
180,221,217
181,228,214
182,234,211
183,240,212
184,245,211
185,253,213
186,262,216
187,253,221
188,246,223
189,240,223
190,234,223
191,228,221
192,225,218
193,234,216
194,240,217
195,245,216
196,259,217
197,245,216
198,240,217
199,234,216
200,221,217
201,228,213
202,234,211
203,239,212
204,245,210
205,253,213
206,262,216
207,254,221
208,246,223
209,240,223
210,234,223
211,228,221
212,225,217
213,234,216
214,239,216
215,245,216
216,259,216
217,246,216
218,240,217
219,235,216
220,221,217
221,228,214
222,234,211
223,240,213
224,245,211
225,253,213
226,261,216
227,253,220
228,246,223
229,240,223
230,235,223
231,228,221
232,225,217
233,234,216
234,240,217
235,245,216
236,258,216
237,246,216
238,240,216
239,235,216
240,223,216
241,229,213
242,235,210
243,239,212
244,244,210
245,252,213
246,260,216
247,252,221
248,245,222
249,239,222
250,235,222
251,229,220
252,226,216
253,235,216
254,239,216
255,244,216
256,257,216
257,245,215
258,239,216
259,235,216
260,224,214
261,230,211
262,235,208
263,239,210
264,244,208
265,251,211
266,260,214
267,251,219
268,245,220
269,239,221
270,235,220
271,230,219
272,227,215
273,235,214
274,239,214
275,244,214
276,256,214
277,244,214
278,239,214
279,235,214
280,223,213
281,230,209
282,235,205
283,239,206
284,243,205
285,251,208
286,259,213
287,251,218
288,244,220
289,239,220
290,235,219
291,230,218
292,227,213
293,235,211
294,239,212
295,243,211
296,255,212
297,244,212
298,239,213
299,235,212
300,226,213
301,230,207
302,235,203
303,239,204
304,243,203
305,251,207
306,258,213
307,251,220
308,244,222
309,239,223
310,235,222
311,231,219
312,230,213
313,235,209
314,239,210
315,243,210
316,254,213
317,243,214
318,239,214
319,235,214
320,226,213
321,229,203
322,235,198
323,239,200
324,244,198
325,252,204
326,258,214
327,253,222
328,245,225
329,239,225
330,234,224
331,229,220
332,230,212
333,235,205
334,239,205
335,244,206
336,255,213
337,244,217
338,239,217
339,234,216
340,226,212
