,x,y
0,230,237
1,237,234
2,242,232
3,246,234
4,250,233
5,255,234
6,260,237
7,254,240
8,250,241
9,245,242
10,241,241
11,236,240
12,233,237
13,242,236
14,246,237
15,250,236
16,257,237
17,249,236
18,246,236
19,242,236
20,231,237
21,237,234
22,242,232
23,246,234
24,250,232
25,255,234
26,262,237
27,255,240
28,249,242
29,245,242
30,241,241
31,237,240
32,234,237
33,242,236
34,246,237
35,249,236
36,259,237
37,249,237
38,245,237
39,241,236
40,230,237
41,237,235
42,242,233
43,246,234
44,250,233
45,255,235
46,261,237
47,255,240
48,250,241
49,245,242
50,241,241
51,236,240
52,233,237
53,242,236
54,246,237
55,250,237
56,258,237
57,250,236
58,246,236
59,241,236
60,231,237
61,237,234
62,242,233
63,246,234
64,250,233
65,255,235
66,261,237
67,255,240
68,250,242
69,245,242
70,241,242
71,237,240
72,234,237
73,241,236
74,245,237
75,250,236
76,258,237
77,249,236
78,245,237
79,241,236
80,231,237
81,237,235
82,242,233
83,246,234
84,249,233
85,254,235
86,259,237
87,254,241
88,249,242
89,245,243
90,241,242
91,236,241
92,234,237
93,242,237
94,245,237
95,249,237
96,257,237
97,249,237
98,245,237
99,241,237
100,230,238
101,236,234
102,241,230
103,245,232
104,249,231
105,255,233
106,260,238
107,255,244
108,249,246
109,245,246
110,240,246
111,235,243
112,234,238
113,241,235
114,245,236
115,249,236
116,257,238
117,249,239
118,245,240
119,241,239
120,232,238
121,237,233
122,242,230
123,246,231
124,250,230
125,256,233
126,261,237
127,256,243
128,251,245
129,246,246
130,241,245
131,237,243
132,235,238
133,242,235
134,246,236
135,250,235
136,258,237
137,250,239
138,246,239
139,242,239
140,231,237
141,236,233
142,241,231
143,246,232
144,250,231
145,256,233
146,262,237
147,256,243
148,250,246
149,246,246
150,241,245
151,236,243
152,234,237
153,241,236
154,246,236
155,250,236
156,259,237
157,250,239
158,246,239
159,241,239
160,231,237
161,237,233
162,242,231
163,246,232
164,250,231
165,256,233
166,262,237
167,256,242
168,251,244
169,246,244
170,242,244
171,237,241
172,234,237
173,242,235
174,246,236
175,250,236
176,259,237
177,250,238
178,246,238
179,242,238
180,231,236
181,237,233
182,242,231
183,246,232
184,250,231
185,256,233
186,263,236
187,256,241
188,251,243
189,246,244
190,241,243
191,237,241
192,234,236
193,242,235
194,246,236
195,250,236
196,260,236
197,250,237
198,246,238
199,242,237
200,231,236
201,237,233
202,242,231
203,246,232
204,250,231
205,256,233
206,262,236
207,256,241
208,250,242
209,246,242
210,242,242
211,237,240
212,234,236
213,242,235
214,246,236
215,250,236
216,259,236
217,250,237
218,246,237
219,242,237
