,x,y
0,227,235
1,233,232
2,237,229
3,241,230
4,245,229
5,251,231
6,259,234
7,252,238
8,246,239
9,241,239
10,237,239
11,233,238
12,230,234
13,237,233
14,241,233
15,245,233
16,255,234
17,245,234
18,241,234
19,237,234
20,227,235
21,233,232
22,237,229
23,241,230
24,245,229
25,251,231
26,259,234
27,252,238
28,246,239
29,241,239
30,237,239
31,233,238
32,230,234
33,237,233
34,241,233
35,245,233
36,255,234
37,245,234
38,241,234
39,237,234
40,227,235
41,232,232
42,237,229
43,241,230
44,245,229
45,251,231
46,258,234
47,251,238
48,245,239
49,241,240
50,237,239
51,232,238
52,230,235
53,237,233
54,241,234
55,245,233
56,255,234
57,245,234
58,241,234
59,237,234
60,227,235
61,232,232
62,237,229
63,241,230
64,245,229
65,251,231
66,258,234
67,251,238
68,245,239
69,241,240
70,237,239
71,232,238
72,230,234
73,237,233
74,241,233
75,245,233
76,255,234
77,245,234
78,241,234
79,237,234
80,227,235
81,232,231
82,237,229
83,240,230
84,244,229
85,250,231
86,257,234
87,250,238
88,245,239
89,241,240
90,236,239
91,232,238
92,230,234
93,237,233
94,240,233
95,245,233
96,254,234
97,245,234
98,241,234
99,237,234
100,226,235
101,232,232
102,236,229
103,240,230
104,244,229
105,250,231
106,258,234
107,251,238
108,245,239
109,241,239
110,236,239
111,232,238
112,229,234
113,237,233
114,240,233
115,244,233
116,255,234
117,245,234
118,241,234
119,237,234
120,226,235
121,231,231
122,236,229
123,240,230
124,244,229
125,250,231
126,258,234
127,250,238
128,245,239
129,240,240
130,236,239
131,231,238
132,229,235
133,236,233
134,240,233
135,244,233
136,255,234
137,244,234
138,240,234
139,236,234
140,226,235
141,231,231
142,236,229
143,240,230
144,244,229
145,250,231
146,257,234
147,250,238
148,245,239
149,240,239
150,236,239
151,231,238
152,229,235
153,236,233
154,240,233
155,244,233
156,254,234
157,244,234
158,240,234
159,236,234
160,226,235
161,231,231
162,236,229
163,240,230
164,244,229
165,249,231
166,257,234
167,249,237
168,244,238
169,240,239
170,236,239
171,231,238
172,229,234
173,236,233
174,240,233
175,244,233
176,254,234
177,244,233
178,240,234
179,236,233
180,226,234
181,231,232
182,236,229
183,240,230
184,243,229
185,249,231
186,256,234
187,249,237
188,244,238
189,240,238
190,235,238
191,231,237
192,229,234
193,236,233
194,239,233
195,243,233
196,253,234
197,243,233
198,240,234
199,236,233
200,226,235
201,231,232
202,236,229
203,240,231
204,243,229
205,249,231
206,256,234
207,249,238
208,244,239
209,239,240
210,235,240
211,231,239
212,229,234
213,236,233
214,239,234
215,243,234
216,253,234
217,244,234
218,239,234
219,236,234
220,227,235
221,232,232
222,236,230
223,240,231
224,243,230
225,249,232
226,256,234
227,249,239
228,243,240
229,239,240
230,235,240
231,231,239
232,230,235
233,236,234
234,240,234
235,243,234
236,252,235
237,243,234
238,240,235
239,236,234
240,229,237
241,232,232
242,236,229
243,239,230
244,243,229
245,248,231
246,254,236
247,248,242
248,243,244
249,239,245
250,235,244
251,231,242
252,232,236
253,236,234
254,239,234
255,243,234
256,250,236
257,243,238
258,239,238
259,235,238
260,229,237
261,232,231
262,236,228
263,239,229
264,242,228
265,248,231
266,253,237
267,248,242
268,243,244
269,239,244
270,235,244
271,231,241
272,232,236
273,236,232
274,239,233
275,242,233
276,250,236
277,242,239
278,239,239
279,235,238
280,229,237
281,232,231
282,236,228
283,239,229
284,242,228
285,248,231
286,253,237
287,248,242
288,243,244
289,239,244
290,235,244
291,231,241
292,232,236
293,236,232
294,239,233
295,242,233
296,250,236
297,242,239
298,239,239
299,235,238
300,229,237
301,231,230
302,236,227
303,239,229
304,243,227
305,249,231
306,254,237
307,249,243
308,243,245
309,239,246
310,235,245
311,231,242
312,231,236
313,236,232
314,239,233
315,243,233
316,251,236
317,243,239
318,239,239
319,235,238
320,229,236
321,231,230
322,236,227
323,239,228
324,244,227
325,249,230
326,255,236
327,249,243
328,244,245
329,239,245
330,235,245
331,231,241
332,231,235
333,235,231
334,239,232
335,244,232
336,251,236
337,243,239
338,239,239
339,235,238
340,229,236
341,231,230
342,236,227
343,239,228
344,244,227
345,249,230
346,255,236
347,250,242
348,244,245
349,239,245
350,235,245
351,231,241
352,231,235
353,236,231
354,239,232
355,243,232
356,252,236
357,244,239
358,239,239
359,235,238
360,227,236
361,231,230
362,235,227
363,239,228
364,244,227
365,249,230
366,255,236
367,250,242
368,244,245
369,239,245
370,234,244
371,230,242
372,230,236
373,235,232
374,239,232
375,243,232
376,252,236
377,243,239
378,239,239
