,x,y
0,225,232
1,231,229
2,235,227
3,240,227
4,243,226
5,249,228
6,256,231
7,249,235
8,244,236
9,239,236
10,235,236
11,231,235
12,228,232
13,235,230
14,239,231
15,243,230
16,254,231
17,244,231
18,240,231
19,235,231
20,224,232
21,230,229
22,235,226
23,239,227
24,243,226
25,248,228
26,255,231
27,249,235
28,243,236
29,239,236
30,235,236
31,230,235
32,227,232
33,235,230
34,239,230
35,243,230
36,253,231
37,243,231
38,239,231
39,235,231
40,225,232
41,230,229
42,235,226
43,239,228
44,243,226
45,249,228
46,257,231
47,250,235
48,244,236
49,239,236
50,235,236
51,230,235
52,228,231
53,235,230
54,239,231
55,243,230
56,254,231
57,243,231
58,239,231
59,235,231
60,225,232
61,231,229
62,235,226
63,239,227
64,243,226
65,249,228
66,257,231
67,250,234
68,244,235
69,239,236
70,235,235
71,230,235
72,228,231
73,235,230
74,239,230
75,243,230
76,254,231
77,244,230
78,239,231
79,235,230
80,225,232
81,230,229
82,235,226
83,239,227
84,243,226
85,248,228
86,255,231
87,249,234
88,243,235
89,239,236
90,235,236
91,230,235
92,228,232
93,235,230
94,239,230
95,243,230
96,252,231
97,243,230
98,239,230
99,235,230
100,226,232
101,231,229
102,236,227
103,240,228
104,243,227
105,248,229
106,255,232
107,248,235
108,243,237
109,240,237
110,236,237
111,231,236
112,229,232
113,236,231
114,239,231
115,243,231
116,252,232
117,243,231
118,240,231
119,236,231
120,227,234
121,231,229
122,235,226
123,239,227
124,243,226
125,249,229
126,255,233
127,249,239
128,243,240
129,239,241
130,235,240
131,231,238
132,230,233
133,235,230
134,239,231
135,243,231
136,251,233
137,243,234
138,239,234
139,235,234
140,227,234
141,231,227
142,235,224
143,239,225
144,243,224
145,249,227
146,254,234
147,249,240
148,243,243
149,239,243
150,234,242
151,230,239
152,230,233
153,235,229
154,239,229
155,243,229
156,251,233
157,243,236
158,239,236
159,235,235
160,226,234
161,230,228
162,235,224
163,239,225
164,243,224
165,249,228
166,255,234
167,249,240
168,243,242
169,238,242
170,234,241
171,230,239
172,229,233
173,235,229
174,239,229
175,243,229
176,251,233
177,243,235
178,239,235
179,234,235
180,226,234
181,231,228
182,236,225
183,240,226
184,244,225
185,250,228
186,256,233
187,250,239
188,244,241
189,240,241
190,235,241
191,231,239
192,229,233
193,236,230
194,240,230
195,244,230
196,253,233
197,244,235
198,240,235
199,236,235
200,226,233
201,231,228
202,236,225
203,240,226
204,244,225
205,251,228
206,257,232
207,251,239
208,245,241
209,240,242
210,236,241
211,231,239
212,229,233
213,236,230
214,240,230
215,244,230
216,254,233
217,244,235
218,240,235
219,236,235
220,227,233
221,231,229
222,236,225
223,240,226
224,244,225
225,250,228
226,257,232
227,250,238
228,244,240
229,240,240
230,235,240
231,231,238
232,230,233
233,236,230
234,240,230
235,244,230
236,254,232
237,244,234
238,239,235
239,235,235
240,226,232
241,231,228
242,236,226
243,240,227
244,244,226
245,250,228
246,257,232
247,251,238
248,245,239
249,240,240
250,236,239
251,231,237
252,229,232
253,236,230
254,240,230
255,244,230
256,254,232
257,245,234
258,240,234
259,236,233
260,226,232
261,231,228
262,236,226
263,240,227
264,244,226
265,250,228
266,258,231
267,251,236
268,245,238
269,241,238
270,236,238
271,231,236
272,228,232
273,236,230
274,240,230
275,244,230
276,255,232
277,245,233
278,240,233
279,236,233
