,x,y
0,230,239
1,236,237
2,241,235
3,245,236
4,249,236
5,254,237
6,259,240
7,253,243
8,248,244
9,244,244
10,240,244
11,236,242
12,232,239
13,241,239
14,245,239
15,248,239
16,257,240
17,248,240
18,245,240
19,241,239
20,229,240
21,236,238
22,241,236
23,245,237
24,248,236
25,253,238
26,259,240
27,253,243
28,248,244
29,244,244
30,240,244
31,235,243
32,232,240
33,241,239
34,245,240
35,248,240
36,256,240
37,248,239
38,244,240
39,240,239
40,229,239
41,236,237
42,241,236
43,244,237
44,248,236
45,253,238
46,259,240
47,253,243
48,248,244
49,244,244
50,240,244
51,235,242
52,232,240
53,240,239
54,244,240
55,248,240
56,256,240
57,248,239
58,244,239
59,240,239
60,230,240
61,236,237
62,241,236
63,245,237
64,249,236
65,253,237
66,259,240
67,253,243
68,248,244
69,244,244
70,240,244
71,236,243
72,232,239
73,241,239
74,245,240
75,248,239
76,256,240
77,248,239
78,244,239
79,241,239
80,230,240
81,236,237
82,241,236
83,244,237
84,248,236
85,253,238
86,258,240
87,252,243
88,247,244
89,244,244
90,240,244
91,236,242
92,232,239
93,241,239
94,244,240
95,248,240
96,256,240
97,247,240
98,244,239
99,240,239
100,231,240
101,236,238
102,241,236
103,245,237
104,248,236
105,253,238
106,258,240
107,253,244
108,248,245
109,244,245
110,240,245
111,236,243
112,233,240
113,241,240
114,244,240
115,248,240
116,256,240
117,248,240
118,244,240
119,240,240
120,231,241
121,237,237
122,242,234
123,246,235
124,249,234
125,254,237
126,260,241
127,254,246
128,249,248
129,245,248
130,241,248
131,236,246
132,234,241
133,242,239
134,245,239
135,249,239
136,256,241
137,249,242
138,245,242
139,241,241
140,230,239
141,237,236
142,242,234
143,246,235
144,250,234
145,255,236
146,261,239
147,255,245
148,250,247
149,246,247
150,241,247
151,237,245
152,233,239
153,242,238
154,246,239
155,250,238
156,258,240
157,249,240
158,246,241
159,242,240
160,230,239
161,236,236
162,242,234
163,246,235
164,249,234
165,255,236
166,261,239
167,255,245
168,249,246
169,245,247
170,241,246
171,236,244
172,233,239
173,241,238
174,245,239
175,249,239
176,258,239
177,249,241
178,245,241
179,241,240
