,x,y
0,228,241
1,235,238
2,240,236
3,244,237
4,248,236
5,253,238
6,259,240
7,253,244
8,248,245
9,243,245
10,239,245
11,234,244
12,231,241
13,240,240
14,244,240
15,248,240
16,256,240
17,248,240
18,244,240
19,240,240
20,229,240
21,236,238
22,241,236
23,244,237
24,248,236
25,253,238
26,259,240
27,253,243
28,248,244
29,244,245
30,240,244
31,235,243
32,232,240
33,240,240
34,244,240
35,248,240
36,256,240
37,248,240
38,244,240
39,240,239
40,229,240
41,236,238
42,241,236
43,245,237
44,248,236
45,253,238
46,259,240
47,253,244
48,248,245
49,244,245
50,240,245
51,235,243
52,232,240
53,240,240
54,244,240
55,248,240
56,256,240
57,248,240
58,244,240
59,240,240
60,230,240
61,236,238
62,241,236
63,244,237
64,248,236
65,253,238
66,260,240
67,253,244
68,248,245
69,244,245
70,240,245
71,236,244
72,233,240
73,241,239
74,244,240
75,248,240
76,257,240
77,248,240
78,244,241
79,241,240
80,230,240
81,236,238
82,241,236
83,245,237
84,249,236
85,254,238
86,260,240
87,254,244
88,249,245
89,244,245
90,240,245
91,236,243
92,233,240
93,241,239
94,245,240
95,249,240
96,257,240
97,248,240
98,244,240
99,241,240
100,230,240
101,236,237
102,241,234
103,246,235
104,250,234
105,255,236
106,261,240
107,255,246
108,250,248
109,245,248
110,241,247
111,236,245
112,233,240
113,241,239
114,246,239
115,250,239
116,258,240
117,250,241
118,245,241
119,241,241
120,231,240
121,237,237
122,242,234
123,245,236
124,249,234
125,255,237
126,261,240
127,255,245
128,249,247
129,245,247
130,241,246
131,236,244
132,234,240
133,242,238
134,245,239
135,249,239
136,258,240
137,249,241
138,245,241
139,241,241
140,231,239
141,237,237
142,242,235
143,245,236
144,249,235
145,254,236
146,261,239
147,254,244
148,249,246
149,245,246
150,241,245
151,237,244
152,234,239
153,241,238
154,245,239
155,249,239
156,258,239
157,249,241
158,245,241
159,241,240
160,230,239
161,237,237
162,241,235
163,245,236
164,249,235
165,254,237
166,260,239
167,254,244
168,249,245
169,245,245
170,241,245
171,236,243
172,233,239
173,241,238
174,245,239
175,249,239
176,257,239
177,249,240
178,245,240
179,241,240
