,x,y
0,225,235
1,231,232
2,236,229
3,240,230
4,244,228
5,250,231
6,258,235
7,251,239
8,244,241
9,240,241
10,236,241
11,231,239
12,229,235
13,236,233
14,240,234
15,244,234
16,254,235
17,244,235
18,240,235
19,236,235
20,225,235
21,231,232
22,236,229
23,240,230
24,244,229
25,250,231
26,258,235
27,251,239
28,245,240
29,240,241
30,235,240
31,231,239
32,228,235
33,236,233
34,240,234
35,244,234
36,255,235
37,244,235
38,240,235
39,236,234
40,226,235
41,231,232
42,236,229
43,240,230
44,244,228
45,250,231
46,258,235
47,251,239
48,244,240
49,240,241
50,236,240
51,231,239
52,229,235
53,236,233
54,240,234
55,244,233
56,254,235
57,244,235
58,240,235
59,236,235
60,226,235
61,231,232
62,236,229
63,241,231
64,245,229
65,251,232
66,258,236
67,251,240
68,245,241
69,241,241
70,236,241
71,231,239
72,229,235
73,236,234
74,240,234
75,245,234
76,255,235
77,245,235
78,240,235
79,236,235
80,226,235
81,231,232
82,236,229
83,241,231
84,245,229
85,251,232
86,258,235
87,251,239
88,245,240
89,241,241
90,236,240
91,232,239
92,229,235
93,236,234
94,240,234
95,245,234
96,255,235
97,245,235
98,241,235
99,236,235
100,226,236
101,231,232
102,236,230
103,241,231
104,245,229
105,251,232
106,259,235
107,251,239
108,245,241
109,241,241
110,236,241
111,231,240
112,228,235
113,236,234
114,240,234
115,245,234
116,255,235
117,245,235
118,241,236
119,236,235
120,226,236
121,231,232
122,237,229
123,241,231
124,245,229
125,252,232
126,259,236
127,252,241
128,246,244
129,241,244
130,236,244
131,231,242
132,229,236
133,237,233
134,241,234
135,245,234
136,256,236
137,246,238
138,241,238
139,237,238
140,224,237
141,230,232
142,237,229
143,241,230
144,246,228
145,254,231
146,261,235
147,255,245
148,247,250
149,241,251
150,236,250
151,230,247
152,227,237
153,236,234
154,241,234
155,246,233
156,258,236
157,247,243
158,241,243
159,236,243
160,226,235
161,231,232
162,237,229
163,242,230
164,247,229
165,254,231
166,261,235
167,254,243
168,247,246
169,242,247
170,237,246
171,231,243
172,229,236
173,237,234
174,242,234
175,247,234
176,258,235
177,247,240
178,242,240
179,237,240
180,226,234
181,232,232
182,237,231
183,241,232
184,245,231
185,252,232
186,260,234
187,252,239
188,246,240
189,241,240
190,237,239
191,232,238
192,229,234
193,237,234
194,241,235
195,245,235
196,257,234
197,245,235
198,241,235
199,237,234
200,226,234
201,232,231
202,237,229
203,241,231
204,245,229
205,252,231
206,259,234
207,252,239
208,246,240
209,241,241
210,237,240
211,232,238
212,228,234
213,237,234
214,241,235
215,245,234
216,256,234
217,245,235
218,241,235
219,237,234
220,227,234
221,232,230
222,237,227
223,242,228
224,246,227
225,253,229
226,260,234
227,253,239
228,247,241
229,242,241
230,237,241
231,232,239
232,230,234
233,237,231
234,242,232
235,246,231
236,257,234
237,246,234
238,241,234
239,237,234
240,225,234
241,231,230
242,236,227
243,242,228
244,247,226
245,254,228
246,261,232
247,254,239
248,247,242
249,242,243
250,236,243
251,231,241
252,228,234
253,237,231
254,242,231
255,247,230
256,258,233
257,247,236
258,242,237
259,236,237
260,225,233
261,231,230
262,237,227
263,242,228
264,246,227
265,253,229
266,261,232
267,254,238
268,247,240
269,242,241
270,236,240
271,231,238
272,228,233
273,237,231
274,242,231
275,246,231
276,258,232
277,246,235
278,242,235
279,237,235
280,226,233
281,232,230
282,237,227
283,241,229
284,246,227
285,252,229
286,260,232
287,253,238
288,246,239
289,242,239
290,237,239
291,232,237
292,229,233
293,237,231
294,241,232
295,246,231
296,257,233
297,246,234
298,242,234
299,237,234
300,226,233
301,232,230
302,237,227
303,242,228
304,246,227
305,253,229
306,261,233
307,254,238
308,247,239
309,242,240
310,237,239
311,232,238
312,229,233
313,237,232
314,242,232
315,246,232
316,257,233
317,246,234
318,242,234
319,237,234
320,226,233
321,232,230
322,237,227
323,242,228
324,246,227
325,253,229
326,261,233
327,253,238
328,247,239
329,242,240
330,237,239
331,232,238
332,229,233
333,237,231
334,242,232
335,246,231
336,258,233
337,247,234
338,242,234
339,237,234
