,x,y
0,230,234
1,236,231
2,241,229
3,245,230
4,249,229
5,255,231
6,262,234
7,255,239
8,249,241
9,245,241
10,241,241
11,236,239
12,233,234
13,241,233
14,245,234
15,249,234
16,259,235
17,249,235
18,245,235
19,241,235
20,230,234
21,236,231
22,241,229
23,245,230
24,249,229
25,255,231
26,262,235
27,256,239
28,250,241
29,245,241
30,241,240
31,236,239
32,234,234
33,241,233
34,245,234
35,249,234
36,259,235
37,249,235
38,245,235
39,241,235
40,230,234
41,236,231
42,241,229
43,245,230
44,249,229
45,256,231
46,263,234
47,256,239
48,250,241
49,245,241
50,241,240
51,236,239
52,233,234
53,241,233
54,245,234
55,249,233
56,260,235
57,250,235
58,245,235
59,241,235
60,230,234
61,236,231
62,241,229
63,245,230
64,249,229
65,255,231
66,262,234
67,256,239
68,250,240
69,245,240
70,241,240
71,236,238
72,233,234
73,241,233
74,245,233
75,249,233
76,259,235
77,250,235
78,245,235
79,241,235
80,230,234
81,236,231
82,241,229
83,245,230
84,248,229
85,255,231
86,262,234
87,255,239
88,249,240
89,245,241
90,241,240
91,236,238
92,234,234
93,241,233
94,245,234
95,248,234
96,259,235
97,249,235
98,245,235
99,241,235
100,230,235
101,236,231
102,241,229
103,245,230
104,249,229
105,255,231
106,262,235
107,255,239
108,250,241
109,245,241
110,240,241
111,236,239
112,233,235
113,241,234
114,245,234
115,249,234
116,259,235
117,249,235
118,245,235
119,241,235
120,230,234
121,236,231
122,241,229
123,245,230
124,249,229
125,254,231
126,261,235
127,255,239
128,249,240
129,245,241
130,241,240
131,236,239
132,233,234
133,241,233
134,245,233
135,249,233
136,258,235
137,249,235
138,245,235
139,241,235
140,230,234
141,236,231
142,241,229
143,245,230
144,249,229
145,255,231
146,262,235
147,256,239
148,250,241
149,245,241
150,241,241
151,236,239
152,233,234
153,241,233
154,245,234
155,249,233
156,259,235
157,249,235
158,245,235
159,241,235
160,230,234
161,236,231
162,241,229
163,245,230
164,249,229
165,255,231
166,262,234
167,255,239
168,250,241
169,245,241
170,241,241
171,236,239
172,233,234
173,241,233
174,245,234
175,249,233
176,259,235
177,249,236
178,245,236
179,241,235
180,230,235
181,236,231
182,241,229
183,246,230
184,250,229
185,256,231
186,262,235
187,256,241
188,250,243
189,245,244
190,240,243
191,235,241
192,233,235
193,241,233
194,246,234
195,250,234
196,259,235
197,249,237
198,245,237
199,241,237
200,228,237
201,234,232
202,241,229
203,245,230
204,250,229
205,258,231
206,264,236
207,258,245
208,251,249
209,245,249
210,240,249
211,234,245
212,231,237
213,241,234
214,245,234
215,250,234
216,261,236
217,250,242
218,245,242
219,240,242
220,228,236
221,233,231
222,240,228
223,245,230
224,250,228
225,257,231
226,264,236
227,258,245
228,250,249
229,245,250
230,239,250
231,233,246
232,230,236
233,240,233
234,245,233
235,250,233
236,261,236
237,250,243
238,245,243
239,240,243
240,228,236
241,234,231
242,241,228
243,245,229
244,250,228
245,257,230
246,264,234
247,258,244
248,251,249
249,245,249
250,240,249
251,234,245
252,231,236
253,241,233
254,245,233
255,250,233
256,261,235
257,250,241
258,245,242
259,240,242
260,228,236
261,235,232
262,241,229
263,245,230
264,250,229
265,256,231
266,263,235
267,256,243
268,250,246
269,245,246
270,240,246
271,234,243
272,231,236
273,241,234
274,245,234
275,249,234
276,260,235
277,249,239
278,245,240
279,241,239
280,228,233
281,235,231
282,241,230
283,245,231
284,248,230
285,254,232
286,261,233
287,254,238
288,248,240
289,244,240
290,240,239
291,235,237
292,231,233
293,241,234
294,244,235
295,248,234
296,258,234
297,248,235
298,244,235
299,240,234
300,229,234
301,235,231
302,241,229
303,245,230
304,249,229
305,255,231
306,262,234
307,255,239
308,249,240
309,244,241
310,240,240
311,235,238
312,232,234
313,241,233
314,245,234
315,249,234
316,259,234
317,249,235
318,245,235
319,240,234
320,229,234
321,235,229
322,241,227
323,246,228
324,250,226
325,256,229
326,262,233
327,256,239
328,250,241
329,245,242
330,240,241
331,235,239
332,232,233
333,241,231
334,245,231
335,250,231
336,259,233
337,250,235
338,245,235
339,240,235
340,228,234
341,235,229
342,241,226
343,246,228
344,251,226
345,257,229
346,264,233
347,257,239
348,251,242
349,246,242
350,240,242
351,235,240
352,232,234
353,241,231
354,246,231
355,251,231
356,261,233
357,251,235
358,245,235
359,240,235
360,229,234
361,235,229
362,241,227
363,246,228
364,251,226
365,258,229
366,264,233
367,258,239
368,251,242
369,246,242
370,241,241
371,235,240
372,232,234
373,241,232
374,246,232
375,251,232
376,261,233
377,251,235
378,246,235
379,241,235
380,228,233
381,235,230
382,241,227
383,246,228
384,250,227
385,257,229
386,263,232
387,257,239
388,251,241
389,246,242
390,240,241
391,235,239
392,231,233
393,241,231
394,246,231
395,250,231
396,260,233
397,250,235
398,246,235
399,241,235
400,229,233
401,235,229
402,241,227
403,246,228
404,251,227
405,257,229
406,263,233
407,257,239
408,251,242
409,246,242
410,241,241
411,235,239
412,232,233
413,241,232
414,246,232
415,251,232
416,260,233
417,251,235
418,246,235
419,241,235
