,x,y
0,231,232
1,236,229
2,241,226
3,245,227
4,249,226
5,255,229
6,262,232
7,255,236
8,249,238
9,245,238
10,240,238
11,236,236
12,234,232
13,241,230
14,245,231
15,249,231
16,259,232
17,249,232
18,245,233
19,241,232
20,230,232
21,236,229
22,241,227
23,244,228
24,248,227
25,254,229
26,262,232
27,255,237
28,249,238
29,244,239
30,240,238
31,236,237
32,233,232
33,241,231
34,244,232
35,248,231
36,258,232
37,248,233
38,244,233
39,241,233
40,230,232
41,235,229
42,240,227
43,244,228
44,248,227
45,254,229
46,262,232
47,254,237
48,248,238
49,244,238
50,240,238
51,235,236
52,233,232
53,240,231
54,244,232
55,248,231
56,259,232
57,248,233
58,244,233
59,240,232
60,229,232
61,234,229
62,239,226
63,243,228
64,247,226
65,253,229
66,261,232
67,254,236
68,248,238
69,243,238
70,239,238
71,234,236
72,232,232
73,239,231
74,243,231
75,247,231
76,258,232
77,247,233
78,243,233
79,239,232
80,229,232
81,234,229
82,239,226
83,243,228
84,247,226
85,253,229
86,260,232
87,253,236
88,247,237
89,243,238
90,239,237
91,234,236
92,232,232
93,239,230
94,243,231
95,247,231
96,257,232
97,247,232
98,243,232
99,239,232
100,229,232
101,234,229
102,239,226
103,243,228
104,247,226
105,253,228
106,260,232
107,253,236
108,247,238
109,243,239
110,239,238
111,234,236
112,232,232
113,239,231
114,243,231
115,247,231
116,257,232
117,247,233
118,243,233
119,239,233
120,226,232
121,232,228
122,238,225
123,243,226
124,248,225
125,256,227
126,263,231
127,256,240
128,249,244
129,243,245
130,238,244
131,232,241
132,229,232
133,238,230
134,243,230
135,248,230
136,260,231
137,248,237
138,243,238
139,238,238
140,226,231
141,231,227
142,238,225
143,243,226
144,248,225
145,256,226
146,263,230
147,257,241
148,249,245
149,243,246
150,237,246
151,231,242
152,228,232
153,238,229
154,243,230
155,248,229
156,260,231
157,248,239
158,243,239
159,238,239
160,226,232
161,231,227
162,238,225
163,243,226
164,248,225
165,256,226
166,263,231
167,256,242
168,249,246
169,243,247
170,237,247
171,231,242
172,229,232
173,238,229
174,243,230
175,248,229
176,260,231
177,248,240
178,243,240
179,238,240
180,228,230
181,234,229
182,239,228
183,243,229
184,246,228
185,253,229
186,261,230
187,253,235
188,247,236
189,243,236
190,239,236
191,234,234
192,231,231
193,239,232
194,243,232
195,246,232
196,258,231
197,247,232
198,243,232
199,239,231
200,228,231
201,233,228
202,239,225
203,243,226
204,247,225
205,254,227
206,262,230
207,254,235
208,248,237
209,243,237
210,239,237
211,234,235
212,231,231
213,239,229
214,243,230
215,247,230
216,259,230
217,247,231
218,243,232
219,239,231
220,227,231
221,233,227
222,238,224
223,243,225
224,248,224
225,255,226
226,262,230
227,255,236
228,248,239
229,243,240
230,238,239
231,233,237
232,230,231
233,238,228
234,243,229
235,248,228
236,259,231
237,248,233
238,243,233
239,238,233
240,226,230
241,232,227
242,238,225
243,243,226
244,248,225
245,255,226
246,263,229
247,255,236
248,249,239
249,243,239
250,238,239
251,233,237
252,229,231
253,238,229
254,243,229
255,248,229
256,260,230
257,248,233
258,243,233
259,238,233
260,226,230
261,232,227
262,238,225
263,243,226
264,247,225
265,254,226
266,262,229
267,255,235
268,248,238
269,243,238
270,238,238
271,233,236
272,229,230
273,238,229
274,243,229
275,247,229
276,259,229
277,248,232
278,243,232
279,238,232
280,227,230
281,233,227
282,238,225
283,243,226
284,247,225
285,254,227
286,262,229
287,254,235
288,248,237
289,243,237
290,238,237
291,233,235
292,230,230
293,238,229
294,243,229
295,247,229
296,259,230
297,247,231
298,243,232
299,238,232
300,227,230
301,233,227
302,238,225
303,242,226
304,246,224
305,253,226
306,261,230
307,254,235
308,247,237
309,242,237
310,238,237
311,233,235
312,230,230
313,238,228
314,242,229
315,246,229
316,258,230
317,246,231
318,242,231
319,238,231
320,227,230
321,233,227
322,238,225
323,242,226
324,247,224
325,253,227
326,261,230
327,254,235
328,247,237
329,243,238
330,238,237
331,233,235
332,230,230
333,238,229
334,242,229
335,247,229
336,258,230
337,247,231
338,242,232
339,238,232
340,228,230
341,233,227
342,239,225
343,243,226
344,247,224
345,254,227
346,261,230
347,254,235
348,247,238
349,243,238
350,238,238
351,233,236
352,231,230
353,239,228
354,243,229
355,247,229
356,258,230
357,247,232
358,243,233
359,239,232
