,x,y
0,229,241
1,235,238
2,240,236
3,243,237
4,247,236
5,253,238
6,260,241
7,253,245
8,248,247
9,243,247
10,239,247
11,235,245
12,232,241
13,239,240
14,243,241
15,247,241
16,257,241
17,247,242
18,243,242
19,239,242
20,229,241
21,235,238
22,240,236
23,243,237
24,247,236
25,253,238
26,260,241
27,253,245
28,248,247
29,243,247
30,239,247
31,235,245
32,232,241
33,239,240
34,243,241
35,247,241
36,257,241
37,247,242
38,243,242
39,239,242
40,229,241
41,234,238
42,239,236
43,243,237
44,247,236
45,253,238
46,260,241
47,253,245
48,248,247
49,243,247
50,239,247
51,234,245
52,232,241
53,239,240
54,243,241
55,247,240
56,257,241
57,247,242
58,243,242
59,239,241
60,229,241
61,234,238
62,239,236
63,243,237
64,247,236
65,253,238
66,260,241
67,253,245
68,248,247
69,243,247
70,239,246
71,234,245
72,232,241
73,239,240
74,243,241
75,247,241
76,257,241
77,247,241
78,243,241
79,239,241
80,229,241
81,234,238
82,239,236
83,243,237
84,247,236
85,252,238
86,259,240
87,253,245
88,247,247
89,243,247
90,239,246
91,234,245
92,232,241
93,239,240
94,243,241
95,247,241
96,256,241
97,247,241
98,243,241
99,239,241
100,229,241
101,235,238
102,239,236
103,243,237
104,247,236
105,253,238
106,260,241
107,253,245
108,248,247
109,243,247
110,239,246
111,235,245
112,232,241
113,239,240
114,243,240
115,247,240
116,257,241
117,247,241
118,243,242
119,239,241
120,229,241
121,234,238
122,239,236
123,243,237
124,246,236
125,252,238
126,260,240
127,253,245
128,247,247
129,243,247
130,239,246
131,235,245
132,232,241
133,239,240
134,243,241
135,246,240
136,257,241
137,247,241
138,243,242
139,239,241
140,229,241
141,235,238
142,240,236
143,243,237
144,247,236
145,252,238
146,260,241
147,253,245
148,247,247
149,243,247
150,239,246
151,235,245
152,232,241
153,239,240
154,243,240
155,247,240
156,257,241
157,247,241
158,243,241
159,240,241
160,229,241
161,235,238
162,239,236
163,243,237
164,247,235
165,253,238
166,260,240
167,253,245
168,247,247
169,243,247
170,239,246
171,235,245
172,232,240
173,240,240
174,243,241
175,247,240
176,257,241
177,247,241
178,243,241
179,239,241
180,229,241
181,235,238
182,240,236
183,243,237
184,247,236
185,253,238
186,260,240
187,253,244
188,248,246
189,243,246
190,239,246
191,235,244
192,232,241
193,240,240
194,243,241
195,247,240
196,257,241
197,247,241
198,243,241
199,239,241
200,229,241
201,235,238
202,239,236
203,243,237
204,247,235
205,253,238
206,260,241
207,253,245
208,247,247
209,243,247
210,239,247
211,235,245
212,232,241
213,239,240
214,243,240
215,247,240
216,257,241
217,247,241
218,243,242
219,239,241
220,229,240
221,235,238
222,240,236
223,244,237
224,248,236
225,254,237
226,261,239
227,255,245
228,249,248
229,244,248
230,240,248
231,235,246
232,232,241
233,240,240
234,244,240
235,248,240
236,259,240
237,248,242
238,244,242
239,240,242
240,229,240
241,235,238
242,240,236
243,244,237
244,248,236
245,254,237
246,261,239
247,255,245
248,249,248
249,244,248
250,240,248
251,235,246
252,232,241
253,240,240
254,244,240
255,248,240
256,259,240
257,248,242
258,244,242
259,240,242
260,227,239
261,233,237
262,240,235
263,245,236
264,250,234
265,257,236
266,264,237
267,257,245
268,250,249
269,244,250
270,239,249
271,233,246
272,230,240
273,240,239
274,245,239
275,250,238
276,261,238
277,249,243
278,244,244
279,239,243
280,227,239
281,233,236
282,240,235
283,245,236
284,249,234
285,256,235
286,264,237
287,257,245
288,250,249
289,245,250
290,239,249
291,233,247
292,230,239
293,240,238
294,244,239
295,249,238
296,261,238
297,250,243
298,244,244
299,240,243
300,227,238
301,234,236
302,240,234
303,245,235
304,250,234
305,257,235
306,265,236
307,258,245
308,251,249
309,245,250
310,240,249
311,234,246
312,230,238
313,240,237
314,245,238
315,250,237
316,262,237
317,250,243
318,245,244
319,240,243
320,227,238
321,234,236
322,240,234
323,245,235
324,250,234
325,257,235
326,264,236
327,257,245
328,250,249
329,245,249
330,240,249
331,234,246
332,230,238
333,240,237
334,245,238
335,250,237
336,262,237
337,250,243
338,244,243
339,240,243
340,227,238
341,234,236
342,240,234
343,245,235
344,250,233
345,257,235
346,264,237
347,257,246
348,250,249
349,245,250
350,240,249
351,234,246
352,230,239
353,240,237
354,245,237
355,250,237
356,261,238
357,250,243
358,245,244
359,240,243
360,227,238
361,234,236
362,240,234
363,245,235
364,250,233
365,257,235
366,264,237
367,257,246
368,250,250
369,245,251
370,239,250
371,234,247
372,230,239
373,240,238
374,245,238
375,250,238
376,262,238
377,250,244
378,244,244
379,240,244
380,227,239
381,234,236
382,240,234
383,245,235
384,250,234
385,257,235
386,265,238
387,258,247
388,251,250
389,245,251
390,239,250
391,233,247
392,230,239
393,240,238
394,245,238
395,250,238
396,262,238
397,250,244
398,245,245
399,240,244
400,228,240
401,234,236
402,241,234
403,245,235
404,250,234
405,257,235
406,264,239
407,257,248
408,250,252
409,245,252
410,240,252
411,234,249
412,231,240
413,241,238
414,245,238
415,250,238
416,261,239
417,250,245
418,245,246
419,240,245
420,229,240
421,234,236
422,240,233
423,246,234
424,250,233
425,257,235
426,263,239
427,257,248
428,251,251
429,245,252
430,240,252
431,234,249
432,231,241
433,240,238
434,245,238
435,250,238
436,261,239
437,250,245
438,245,246
439,240,245
440,228,241
441,234,236
442,240,234
443,245,235
444,250,233
445,257,235
446,263,239
447,257,247
448,251,251
449,245,251
450,240,251
451,234,248
452,231,241
453,240,238
454,245,238
455,250,238
456,260,240
457,250,245
458,245,245
459,240,245
460,229,240
461,235,237
462,241,234
463,245,235
464,250,234
465,256,236
466,263,239
467,256,246
468,250,249
469,245,250
470,241,249
471,235,247
472,232,240
473,241,238
474,245,238
475,250,238
476,260,239
477,250,244
478,245,244
479,241,244
480,229,240
481,235,237
482,241,235
483,245,236
484,249,235
485,255,237
486,261,239
487,255,245
488,249,246
489,245,247
490,240,246
491,236,244
492,232,240
493,241,239
494,245,240
495,248,240
496,259,239
497,249,242
498,245,242
499,241,241
500,229,239
501,236,237
502,241,236
503,244,237
504,248,236
505,253,237
506,260,239
507,253,243
508,248,244
509,244,244
510,240,243
511,235,242
512,231,239
513,241,239
514,244,240
515,248,240
516,257,239
517,247,239
518,244,239
519,240,239
520,228,239
521,235,237
522,240,236
523,244,237
524,248,236
525,254,237
526,261,239
527,254,242
528,248,244
529,244,244
530,240,243
531,235,242
532,231,239
533,240,239
534,244,240
535,248,239
536,258,239
537,248,239
538,244,239
539,240,239
540,228,239
541,235,237
542,240,235
543,244,236
544,248,235
545,254,237
546,261,239
547,254,243
548,248,244
549,244,245
550,239,244
551,234,242
552,231,239
553,240,239
554,244,240
555,248,239
556,258,239
557,248,240
558,244,240
559,240,239
560,228,239
561,234,236
562,240,233
563,244,234
564,248,233
565,254,235
566,261,238
567,255,244
568,249,247
569,244,247
570,239,247
571,234,245
572,231,239
573,240,237
574,244,237
575,248,237
576,258,238
577,248,240
578,244,241
579,240,241
580,228,239
581,234,236
582,239,233
583,244,234
584,248,233
585,254,235
586,261,238
587,254,244
588,249,247
589,244,247
590,239,246
591,234,244
592,231,239
593,239,237
594,244,237
595,248,237
596,258,238
597,248,241
598,244,241
599,239,241
600,228,239
601,234,235
602,239,233
603,244,234
604,248,233
605,254,235
606,260,238
607,254,243
608,248,246
609,244,246
610,239,246
611,234,244
612,231,239
613,239,237
614,244,237
615,248,237
616,258,238
617,248,240
618,244,240
619,239,240
