,x,y
0,229,241
1,235,238
2,239,236
3,243,237
4,247,236
5,253,238
6,260,240
7,253,244
8,248,245
9,243,245
10,239,245
11,235,244
12,232,241
13,239,240
14,243,240
15,247,240
16,258,240
17,247,240
18,243,241
19,239,240
20,229,241
21,235,238
22,239,236
23,243,237
24,247,236
25,253,238
26,260,240
27,253,244
28,248,245
29,243,245
30,239,245
31,235,244
32,232,241
33,239,240
34,243,240
35,247,240
36,258,240
37,247,240
38,243,241
39,239,240
40,229,241
41,235,238
42,239,236
43,243,237
44,247,236
45,253,238
46,261,240
47,253,244
48,247,245
49,243,245
50,239,245
51,235,243
52,232,240
53,239,240
54,243,240
55,247,240
56,258,240
57,247,240
58,243,241
59,239,240
60,229,241
61,234,238
62,239,236
63,243,237
64,247,236
65,253,238
66,261,240
67,253,244
68,247,245
69,243,246
70,239,245
71,235,244
72,232,241
73,239,240
74,243,240
75,247,240
76,258,240
77,247,240
78,243,241
79,239,240
80,228,241
81,234,238
82,239,236
83,243,237
84,247,236
85,252,238
86,259,240
87,253,244
88,247,245
89,243,245
90,239,245
91,234,243
92,231,241
93,239,240
94,243,241
95,247,240
96,257,240
97,247,240
98,243,240
99,239,240
100,229,241
101,234,238
102,239,236
103,242,237
104,246,236
105,252,238
106,260,240
107,252,244
108,247,245
109,243,245
110,239,245
111,235,244
112,231,240
113,239,240
114,242,240
115,246,240
116,257,240
117,246,240
118,243,241
119,239,240
120,228,241
121,234,238
122,239,236
123,243,237
124,247,236
125,253,238
126,260,240
127,253,244
128,248,245
129,243,245
130,239,245
131,235,243
132,231,240
133,239,240
134,243,240
135,247,240
136,258,240
137,247,240
138,243,241
139,239,240
140,229,241
141,234,238
142,239,236
143,243,237
144,247,236
145,253,238
146,260,240
147,253,244
148,247,246
149,243,246
150,239,245
151,234,244
152,231,240
153,239,240
154,243,241
155,247,240
156,257,240
157,247,241
158,243,241
159,239,240
160,229,241
161,235,238
162,239,236
163,243,237
164,247,236
165,253,238
166,261,240
167,254,244
168,248,245
169,243,246
170,239,245
171,235,244
172,232,240
173,240,240
174,243,241
175,247,240
176,258,240
177,247,241
178,243,241
179,240,241
180,229,241
181,234,238
182,239,237
183,243,238
184,247,237
185,253,238
186,261,240
187,254,245
188,248,246
189,243,246
190,239,246
191,234,244
192,231,241
193,239,240
194,243,241
195,247,241
196,258,240
197,247,241
198,243,242
199,239,241
200,229,241
201,234,238
202,239,237
203,243,238
204,247,237
205,253,238
206,261,240
207,254,245
208,248,246
209,243,246
210,239,246
211,234,244
212,231,241
213,239,240
214,243,241
215,247,241
216,258,240
217,247,241
218,243,242
219,239,241
220,227,240
221,233,236
222,239,234
223,244,235
224,249,234
225,256,235
226,263,239
227,256,246
228,250,249
229,244,250
230,239,250
231,233,247
232,230,240
233,239,238
234,244,238
235,249,238
236,260,239
237,249,243
238,244,243
239,239,243
240,227,240
241,233,236
242,239,234
243,244,235
244,249,234
245,256,235
246,263,239
247,256,246
248,250,249
249,244,250
250,239,250
251,233,247
252,230,240
253,239,238
254,244,238
255,249,238
256,260,239
257,249,243
258,244,243
259,239,243
260,227,239
261,233,236
262,239,234
263,244,235
264,249,233
265,256,235
266,264,238
267,257,246
268,250,250
269,244,251
270,239,250
271,233,247
272,230,240
273,239,237
274,244,238
275,249,237
276,261,239
277,249,244
278,244,244
279,239,244
280,227,239
281,233,236
282,239,234
283,244,235
284,249,233
285,256,235
286,264,237
287,257,246
288,250,250
289,244,251
290,239,250
291,233,247
292,230,240
293,239,238
294,244,238
295,249,237
296,261,238
297,249,244
298,244,245
299,239,244
300,227,239
301,234,236
302,240,234
303,245,234
304,250,233
305,257,235
306,264,237
307,258,247
308,250,251
309,245,252
310,239,252
311,233,248
312,230,240
313,240,237
314,245,238
315,250,237
316,261,238
317,250,245
318,245,246
319,240,246
320,227,240
321,233,236
322,239,234
323,244,235
324,249,233
325,257,235
326,264,238
327,257,247
328,250,250
329,245,251
330,239,250
331,234,248
332,230,240
333,240,238
334,244,238
335,249,237
336,262,239
337,249,245
338,244,245
339,239,245
340,228,240
341,234,236
342,240,234
343,245,235
344,250,233
345,257,235
346,264,238
347,257,247
348,251,251
349,245,252
350,240,251
351,234,248
352,231,240
353,240,238
354,245,238
355,250,238
356,262,239
357,250,245
358,245,245
359,240,245
360,228,240
361,234,236
362,240,234
363,245,234
364,250,233
365,257,235
366,264,238
367,257,247
368,251,251
369,245,251
370,240,251
371,234,248
372,231,240
373,241,237
374,245,238
375,250,237
376,261,239
377,250,245
378,245,245
379,240,245
380,229,240
381,234,236
382,240,233
383,245,234
384,250,233
385,258,235
386,264,238
387,258,247
388,251,251
389,245,251
390,240,251
391,234,248
392,231,240
393,240,237
394,245,238
395,250,237
396,262,239
397,250,244
398,245,245
399,240,245
400,229,240
401,234,236
402,240,234
403,245,235
404,250,233
405,257,235
406,264,238
407,258,246
408,251,250
409,245,250
410,240,250
411,234,247
412,232,240
413,240,237
414,245,238
415,250,237
416,261,239
417,250,243
418,245,244
419,240,244
420,229,239
421,235,236
422,241,234
423,246,235
424,250,234
425,257,235
426,264,237
427,257,244
428,251,247
429,246,248
430,241,247
431,235,245
432,232,239
433,241,238
434,246,239
435,250,238
436,261,238
437,250,241
438,246,242
439,241,241
440,229,238
441,236,236
442,241,235
443,245,236
444,248,235
445,254,236
446,261,237
447,254,241
448,248,243
449,244,243
450,240,243
451,235,241
452,232,238
453,241,238
454,244,239
455,248,238
456,258,238
457,248,238
458,244,239
459,241,238
460,229,238
461,236,236
462,241,235
463,245,236
464,249,235
465,254,236
466,261,237
467,254,241
468,249,243
469,245,243
470,240,243
471,235,241
472,232,238
473,241,238
474,245,239
475,249,239
476,259,238
477,249,239
478,245,239
479,241,238
480,229,238
481,235,236
482,241,235
483,245,236
484,249,234
485,254,236
486,262,237
487,255,241
488,249,243
489,245,244
490,240,243
491,235,242
492,232,238
493,241,238
494,245,239
495,249,239
496,259,238
497,249,238
498,245,239
499,241,238
500,230,239
501,236,236
502,241,235
503,245,236
504,249,235
505,255,236
506,262,237
507,255,242
508,249,243
509,245,244
510,240,243
511,236,242
512,233,239
513,241,238
514,245,239
515,249,239
516,259,238
517,249,239
518,245,239
519,240,239
520,229,239
521,235,236
522,240,234
523,245,236
524,249,234
525,255,236
526,262,238
527,255,242
528,250,245
529,245,245
530,240,244
531,235,242
532,232,239
533,240,238
534,245,239
535,249,238
536,259,238
537,249,239
538,245,240
539,240,239
540,230,239
541,235,236
542,240,234
543,245,235
544,249,234
545,255,235
546,263,238
547,255,243
548,249,245
549,244,246
550,240,245
551,235,243
552,233,239
553,241,237
554,245,238
555,249,237
556,260,238
557,249,240
558,244,240
559,240,240
560,229,239
561,235,235
562,240,233
563,245,234
564,250,233
565,256,235
566,262,238
567,256,244
568,250,246
569,245,247
570,240,246
571,235,244
572,232,239
573,240,237
574,245,237
575,250,237
576,260,238
577,250,240
578,245,240
579,240,240
580,229,239
581,235,236
582,240,233
583,245,234
584,250,232
585,256,234
586,263,238
587,257,244
588,250,247
589,245,248
590,240,247
591,235,245
592,232,239
593,241,237
594,245,237
595,250,237
596,260,238
597,250,241
598,245,241
599,240,241
600,229,238
601,235,235
602,241,233
603,245,234
604,250,232
605,256,234
606,263,237
607,256,243
608,250,246
609,245,247
610,240,246
611,235,244
612,232,238
613,241,236
614,245,237
615,249,236
616,260,237
617,249,240
618,245,241
619,240,241
620,229,238
621,235,235
622,240,233
623,245,234
624,250,233
625,256,234
626,263,237
627,256,243
628,250,245
629,245,246
630,240,245
631,235,243
632,232,238
633,240,237
634,245,237
635,250,237
636,260,238
637,250,240
638,245,240
639,240,240
640,229,238
641,235,235
642,241,233
643,245,234
644,250,233
645,256,234
646,263,237
647,256,243
648,250,245
649,245,245
650,241,245
651,235,243
652,232,238
653,241,236
654,245,237
655,249,236
656,260,237
657,249,239
658,245,239
659,241,239
660,229,238
661,236,235
662,241,233
663,245,234
664,250,233
665,256,234
666,263,237
667,256,243
668,250,245
669,245,246
670,241,245
671,236,243
672,232,238
673,241,236
674,245,237
675,250,236
676,260,237
677,250,240
678,245,240
679,241,240
680,229,238
681,235,236
682,241,233
683,245,234
684,249,233
685,256,235
686,263,237
687,256,243
688,250,245
689,245,245
690,240,245
691,235,243
692,232,238
693,241,237
694,245,237
695,249,237
696,260,237
697,250,240
698,245,240
699,241,240
700,229,238
701,236,236
702,241,233
703,245,234
704,249,233
705,255,235
706,263,237
707,256,243
708,250,245
709,245,245
710,240,245
711,236,243
712,232,238
713,241,237
714,245,237
715,249,237
716,260,237
717,249,240
718,245,240
719,241,240
