,x,y
0,230,244
1,236,242
2,241,240
3,244,241
4,248,240
5,254,242
6,261,244
7,254,248
8,248,249
9,244,249
10,240,248
11,235,246
12,232,244
13,240,243
14,244,244
15,248,244
16,258,244
17,248,244
18,244,244
19,240,244
20,230,243
21,236,241
22,241,240
23,245,241
24,249,240
25,254,242
26,260,244
27,254,247
28,248,249
29,244,249
30,240,248
31,236,247
32,232,243
33,241,243
34,245,244
35,248,244
36,257,244
37,248,244
38,244,244
39,240,243
40,230,244
41,236,242
42,241,240
43,245,242
44,249,240
45,254,242
46,262,244
47,254,247
48,249,248
49,244,249
50,240,248
51,236,247
52,233,244
53,241,244
54,245,244
55,249,244
56,259,244
57,248,244
58,244,244
59,241,243
60,230,243
61,236,242
62,241,240
63,244,241
64,248,240
65,254,242
66,261,243
67,254,247
68,249,248
69,244,249
70,240,248
71,236,246
72,233,243
73,241,243
74,244,244
75,248,244
76,259,244
77,248,244
78,244,244
79,241,244
80,229,244
81,235,240
82,241,238
83,245,239
84,250,238
85,256,240
86,263,243
87,256,250
88,250,253
89,245,253
90,240,253
91,235,250
92,232,244
93,241,242
94,245,242
95,250,242
96,260,243
97,250,246
98,245,247
99,241,246
100,228,242
101,234,239
102,240,237
103,245,238
104,249,237
105,256,239
106,264,242
107,257,249
108,250,251
109,245,252
110,240,251
111,234,249
112,231,242
113,240,241
114,245,241
115,249,241
116,261,242
117,249,245
118,245,246
119,240,245
120,229,241
121,235,239
122,241,237
123,245,238
124,250,237
125,257,239
126,265,240
127,258,248
128,251,251
129,245,252
130,240,251
131,235,248
132,232,241
133,241,241
134,245,242
135,250,241
136,262,241
137,250,245
138,245,245
139,241,245
140,229,242
141,235,239
142,241,237
143,245,238
144,250,237
145,257,239
146,264,241
147,257,250
148,250,253
149,245,254
150,240,253
151,235,250
152,232,242
153,241,241
154,245,242
155,250,242
156,261,242
157,250,247
158,245,247
159,240,247
160,229,242
161,235,239
162,241,237
163,246,238
164,250,237
165,257,239
166,264,242
167,258,251
168,251,255
169,245,255
170,240,255
171,235,251
172,232,243
173,241,241
174,245,242
175,250,242
176,261,243
177,250,248
178,245,248
179,241,248
180,229,243
181,235,240
182,241,237
183,245,238
184,250,237
185,257,239
186,263,241
187,257,250
188,251,253
189,245,254
190,240,253
191,235,250
192,232,243
193,241,242
194,245,242
195,250,242
196,261,242
197,250,247
198,245,247
199,241,247
200,230,241
201,236,240
202,241,239
203,245,240
204,248,239
205,254,240
206,262,241
207,255,247
208,249,249
209,245,249
210,241,249
211,236,246
212,232,242
213,241,243
214,245,243
215,248,243
216,259,242
217,249,244
218,245,245
219,241,244
220,229,241
221,236,241
222,241,239
223,245,240
224,248,240
225,254,241
226,261,241
227,254,245
228,248,247
229,244,247
230,240,247
231,235,245
232,232,242
233,241,242
234,245,243
235,248,243
236,258,242
237,248,242
238,244,243
239,241,242
240,229,242
241,235,240
242,241,238
243,245,239
244,249,238
245,255,240
246,262,242
247,255,246
248,249,248
249,244,248
250,240,248
251,235,245
252,232,242
253,241,242
254,245,243
255,249,243
256,259,242
257,248,243
258,244,243
259,240,243
260,229,242
261,235,239
262,241,237
263,245,238
264,250,237
265,256,238
266,262,241
267,256,247
268,250,250
269,245,250
270,240,250
271,235,247
272,232,242
273,241,240
274,245,240
275,250,240
276,259,241
277,249,244
278,245,244
279,240,244
280,230,241
281,235,239
282,240,237
283,245,238
284,249,237
285,255,239
286,263,241
287,255,246
288,249,248
289,244,249
290,240,248
291,235,246
292,233,241
293,240,241
294,244,242
295,249,242
296,260,242
297,249,243
298,244,243
299,240,243
300,229,241
301,236,239
302,241,238
303,245,239
304,249,238
305,255,239
306,262,241
307,255,246
308,250,247
309,245,248
310,241,247
311,236,245
312,232,242
313,241,241
314,245,242
315,249,241
316,259,241
317,249,243
318,245,243
319,241,242
