,x,y
0,229,243
1,235,241
2,240,239
3,244,240
4,248,239
5,254,241
6,262,242
7,255,246
8,249,248
9,244,248
10,240,248
11,235,246
12,232,243
13,240,243
14,244,243
15,249,243
16,259,243
17,249,243
18,244,243
19,240,243
20,229,243
21,235,241
22,240,239
23,244,240
24,248,239
25,254,241
26,260,243
27,254,247
28,248,248
29,244,249
30,239,248
31,235,247
32,231,243
33,240,243
34,244,243
35,248,243
36,257,243
37,248,243
38,244,244
39,240,243
40,229,244
41,235,241
42,240,239
43,244,240
44,248,239
45,254,241
46,261,243
47,254,247
48,249,248
49,244,249
50,240,248
51,235,247
52,232,244
53,240,243
54,244,243
55,248,243
56,258,243
57,248,243
58,244,243
59,240,243
60,229,243
61,235,241
62,240,240
63,244,241
64,249,240
65,254,241
66,261,243
67,255,247
68,249,248
69,244,248
70,240,248
71,235,247
72,232,243
73,240,243
74,244,244
75,249,243
76,258,243
77,249,243
78,244,244
79,240,243
80,229,243
81,235,241
82,240,239
83,244,241
84,249,239
85,254,241
86,261,243
87,254,247
88,249,248
89,244,249
90,240,248
91,235,247
92,232,244
93,240,243
94,244,244
95,249,243
96,258,243
97,249,243
98,244,244
99,240,243
100,229,243
101,235,241
102,240,239
103,244,240
104,249,239
105,255,241
106,262,242
107,255,246
108,249,248
109,244,248
110,240,248
111,235,246
112,232,243
113,240,243
114,244,243
115,249,243
116,259,243
117,249,243
118,244,243
119,240,243
120,229,243
121,235,241
122,240,240
123,244,241
124,248,240
125,254,241
126,261,243
127,255,247
128,249,249
129,244,250
130,240,249
131,235,247
132,232,243
133,240,243
134,244,244
135,248,244
136,258,243
137,248,244
138,244,245
139,240,244
140,229,244
141,235,240
142,241,238
143,245,239
144,250,238
145,256,240
146,261,243
147,256,250
148,250,253
149,245,253
150,241,253
151,235,250
152,232,244
153,241,242
154,245,242
155,250,242
156,258,243
157,250,246
158,245,246
159,241,246
160,228,242
161,234,239
162,240,237
163,244,238
164,249,236
165,256,238
166,264,241
167,257,249
168,250,253
169,245,253
170,240,253
171,234,250
172,231,243
173,240,241
174,244,241
175,249,241
176,261,241
177,250,246
178,245,247
179,240,246
180,229,243
181,234,239
182,240,237
183,245,238
184,250,237
185,257,238
186,264,241
187,258,250
188,251,254
189,245,255
190,240,254
191,234,251
192,232,243
193,240,241
194,245,241
195,250,241
196,262,242
197,250,247
198,245,248
199,240,248
200,229,243
201,235,240
202,241,238
203,245,239
204,250,237
205,257,239
206,264,241
207,258,249
208,251,252
209,246,253
210,241,253
211,235,250
212,232,243
213,241,242
214,245,242
215,250,242
216,262,242
217,250,246
218,245,247
219,241,247
220,230,242
221,236,241
222,242,239
223,246,240
224,250,239
225,256,240
226,264,241
227,256,247
228,250,250
229,246,250
230,241,249
231,236,247
232,233,242
233,242,242
234,245,243
235,250,242
236,261,242
237,250,245
238,246,245
239,241,244
240,230,243
241,236,241
242,241,240
243,245,241
244,249,239
245,254,241
246,261,241
247,255,246
248,249,247
249,245,248
250,241,247
251,236,246
252,233,243
253,241,243
254,245,243
255,249,243
256,259,242
257,249,243
258,245,243
259,241,243
260,230,242
261,235,240
262,240,238
263,244,239
264,248,238
265,254,240
266,260,242
267,254,246
268,248,247
269,244,248
270,240,247
271,235,246
272,232,242
273,240,242
274,244,242
275,248,242
276,257,242
277,248,243
278,244,243
279,240,242
280,229,242
281,234,239
282,239,236
283,244,237
284,248,236
285,255,238
286,262,241
287,255,246
288,249,249
289,244,249
290,239,249
291,234,247
292,232,242
293,239,240
294,244,240
295,248,240
296,258,241
297,249,243
298,244,244
299,239,244
300,228,242
301,234,239
302,240,237
303,244,238
304,249,237
305,255,239
306,262,241
307,256,247
308,250,249
309,245,250
310,240,249
311,235,247
312,231,242
313,240,240
314,245,241
315,249,240
316,259,241
317,249,244
318,245,244
319,240,244
320,229,242
321,235,239
322,240,237
323,244,238
324,248,237
325,255,238
326,262,241
327,255,246
328,249,248
329,244,248
330,240,248
331,235,246
332,232,242
333,240,240
334,244,241
335,248,240
336,259,241
337,249,243
338,244,243
339,240,243
