,x,y
0,232,241
1,238,239
2,242,237
3,246,238
4,249,237
5,255,239
6,262,241
7,256,245
8,250,246
9,246,247
10,242,246
11,238,245
12,235,241
13,242,241
14,246,241
15,250,241
16,260,241
17,250,241
18,246,241
19,242,241
20,232,241
21,238,239
22,242,237
23,246,238
24,249,237
25,255,239
26,262,241
27,255,244
28,250,246
29,246,246
30,242,246
31,238,244
32,235,241
33,242,240
34,246,241
35,249,241
36,259,241
37,250,241
38,246,241
39,242,241
40,232,241
41,238,239
42,242,237
43,246,238
44,249,237
45,255,239
46,262,241
47,256,244
48,250,246
49,246,246
50,242,246
51,238,244
52,235,241
53,242,241
54,246,241
55,250,241
56,260,241
57,250,241
58,246,241
59,242,241
60,233,242
61,238,239
62,242,237
63,246,238
64,250,237
65,255,238
66,262,241
67,256,244
68,251,246
69,247,246
70,242,246
71,238,244
72,235,241
73,242,241
74,246,241
75,250,241
76,260,241
77,250,241
78,246,241
79,243,241
80,233,241
81,238,239
82,242,237
83,246,238
84,250,237
85,255,238
86,262,240
87,256,244
88,250,245
89,247,245
90,243,245
91,238,244
92,235,241
93,242,241
94,246,241
95,250,241
96,259,241
97,250,240
98,246,241
99,243,240
100,233,242
101,238,239
102,243,237
103,247,238
104,250,237
105,256,239
106,262,241
107,256,244
108,251,246
109,247,246
110,243,246
111,238,244
112,235,242
113,243,241
114,247,241
115,250,241
116,260,241
117,251,241
118,247,241
119,243,241
120,233,241
121,238,239
122,243,237
123,246,238
124,250,237
125,256,239
126,263,241
127,256,244
128,251,246
129,246,246
130,242,246
131,238,244
132,236,241
133,243,241
134,246,241
135,250,241
136,260,241
137,250,241
138,246,241
139,243,241
140,233,242
141,238,239
142,243,237
143,247,238
144,250,237
145,256,239
146,263,241
147,256,245
148,251,247
149,247,247
150,243,246
151,238,245
152,236,241
153,243,241
154,247,242
155,250,241
156,260,241
157,251,242
158,247,242
159,243,241
160,233,242
161,238,239
162,243,236
163,247,237
164,251,236
165,258,238
166,265,240
167,258,246
168,252,249
169,248,250
170,243,249
171,238,247
172,235,242
173,243,241
174,247,241
175,252,241
176,262,241
177,252,243
178,247,244
179,243,243
180,231,241
181,237,238
182,242,236
183,247,237
184,252,236
185,259,237
186,266,240
187,259,247
188,252,251
189,247,251
190,242,251
191,236,248
192,234,241
193,242,240
194,247,241
195,252,240
196,263,240
197,252,244
198,247,245
199,242,244
200,232,240
201,237,237
202,243,235
203,247,236
204,252,235
205,259,237
206,266,240
207,259,248
208,252,251
209,247,252
210,242,251
211,237,248
212,234,241
213,243,239
214,247,240
215,252,240
216,263,240
217,252,246
218,247,246
219,242,245
220,232,241
221,237,238
222,243,235
223,247,236
224,252,235
225,259,237
226,266,240
227,260,249
228,253,252
229,248,253
230,242,252
231,237,249
232,234,241
233,243,239
234,248,240
235,252,239
236,263,240
237,252,246
238,247,247
239,243,246
240,233,242
241,238,238
242,243,236
243,248,237
244,253,235
245,260,237
246,266,241
247,260,249
248,254,253
249,248,253
250,243,253
251,237,250
252,235,242
253,244,240
254,248,240
255,253,239
256,264,241
257,253,247
258,248,247
259,243,247
260,232,241
261,238,238
262,243,236
263,248,237
264,252,236
265,259,237
266,266,240
267,260,248
268,253,252
269,248,253
270,243,252
271,238,249
272,235,242
273,244,240
274,248,241
275,252,240
276,263,241
277,253,246
278,248,247
279,244,246
280,233,241
281,239,239
282,244,237
283,248,238
284,251,237
285,257,238
286,264,241
287,258,246
288,252,249
289,248,249
290,243,249
291,239,247
292,236,241
293,244,241
294,248,241
295,251,241
296,262,241
297,252,244
298,248,245
299,244,244
300,234,240
301,239,239
302,243,237
303,247,238
304,251,237
305,257,239
306,264,240
307,257,245
308,251,247
309,247,247
310,243,246
311,239,245
312,236,241
313,243,241
314,247,242
315,251,241
316,262,241
317,251,242
318,247,242
319,243,242
320,233,240
321,239,238
322,243,237
323,247,238
324,251,237
325,256,238
326,263,240
327,256,243
328,251,244
329,247,245
330,243,244
331,238,243
332,236,240
333,243,240
334,247,241
335,251,240
336,261,240
337,251,240
338,247,240
339,243,240
340,233,240
341,239,238
342,243,237
343,247,238
