,x,y
0,229,241
1,234,239
2,239,237
3,243,238
4,246,237
5,252,238
6,259,240
7,252,243
8,247,245
9,243,245
10,239,245
11,235,244
12,232,241
13,239,241
14,243,241
15,247,241
16,256,240
17,247,240
18,243,240
19,239,240
20,229,241
21,235,239
22,239,237
23,243,238
24,246,237
25,252,238
26,259,240
27,252,243
28,246,245
29,242,245
30,239,245
31,235,244
32,232,241
33,239,240
34,243,241
35,246,240
36,256,240
37,246,240
38,242,241
39,239,241
40,229,241
41,235,239
42,239,237
43,243,238
44,246,236
45,252,238
46,259,241
47,252,244
48,246,245
49,243,245
50,239,245
51,234,244
52,231,241
53,239,240
54,243,241
55,246,240
56,256,241
57,246,240
58,242,241
59,239,240
60,229,241
61,235,239
62,239,237
63,243,238
64,246,237
65,252,238
66,259,240
67,252,243
68,247,245
69,243,245
70,239,245
71,235,244
72,232,241
73,239,240
74,243,241
75,246,240
76,256,240
77,246,240
78,243,241
79,239,240
80,230,241
81,235,239
82,240,237
83,243,238
84,247,237
85,252,238
86,259,240
87,253,243
88,247,244
89,243,245
90,239,245
91,235,243
92,233,241
93,240,240
94,243,241
95,247,240
96,256,240
97,247,240
98,243,241
99,240,240
100,230,241
101,235,238
102,240,237
103,243,238
104,247,237
105,252,238
106,259,240
107,253,244
108,247,245
109,243,245
110,239,245
111,235,244
112,232,241
113,239,240
114,243,241
115,247,240
116,256,240
117,247,241
118,243,241
119,239,240
120,228,241
121,233,238
122,239,235
123,243,236
124,248,235
125,255,236
126,262,239
127,256,247
128,249,250
129,244,250
130,239,250
131,234,248
132,231,241
133,239,239
134,243,240
135,248,239
136,259,240
137,249,244
138,244,244
139,239,244
140,228,241
141,233,237
142,239,235
143,244,236
144,249,234
145,256,236
146,263,239
147,257,248
148,250,251
149,244,252
150,239,252
151,233,249
152,231,241
153,239,238
154,244,239
155,249,238
156,260,239
157,249,245
158,244,246
159,239,245
160,228,241
161,233,237
162,239,235
163,244,236
164,249,234
165,256,236
166,263,239
167,257,249
168,250,253
169,244,253
170,239,253
171,233,250
172,231,242
173,239,239
174,244,239
175,249,238
176,260,240
177,249,247
178,244,248
179,239,247
180,228,241
181,233,237
182,239,234
183,244,235
184,249,234
185,256,236
186,263,239
187,256,248
188,250,252
189,244,252
190,239,252
191,234,249
192,231,241
193,239,239
194,244,239
195,249,238
196,260,240
197,249,246
198,244,246
199,239,246
200,229,240
201,235,238
202,240,237
203,244,238
204,248,237
205,254,238
206,261,239
207,254,243
208,248,244
209,244,245
210,240,244
211,235,243
212,232,240
213,240,240
214,244,241
215,248,240
216,258,239
217,248,240
218,244,241
219,240,240
220,229,240
221,235,238
222,240,237
223,244,238
224,248,237
225,253,238
226,260,239
227,254,243
228,248,245
229,244,246
230,240,245
231,235,244
232,232,241
233,240,240
234,244,241
235,248,240
236,258,240
237,248,241
238,244,241
239,240,241
240,229,240
241,234,237
242,239,235
243,243,236
244,248,235
245,254,236
246,261,239
247,255,245
248,249,248
249,244,249
250,239,248
251,234,246
252,232,241
253,239,238
254,243,239
255,248,238
256,258,240
257,248,242
258,243,243
259,239,243
260,228,240
261,234,237
262,239,235
263,243,236
264,248,234
265,254,236
266,261,239
267,255,244
268,248,247
269,243,247
270,239,247
271,234,245
272,231,240
273,239,238
274,243,239
275,248,238
276,259,239
277,248,241
278,243,242
279,239,242
280,229,239
281,234,237
282,239,235
283,243,236
284,248,235
285,254,236
286,261,238
287,254,243
288,249,246
289,244,246
290,239,246
291,234,244
292,231,240
293,239,239
294,243,239
295,248,238
296,258,239
297,248,241
298,243,241
299,239,241
300,229,240
301,234,237
302,239,235
303,243,236
304,247,235
305,254,236
306,261,239
307,254,243
308,248,245
309,244,246
310,239,245
311,235,244
312,232,240
313,239,239
314,243,239
315,248,239
316,258,239
317,248,241
318,243,241
319,240,241
320,229,240
321,234,237
322,239,235
323,243,236
324,247,235
325,253,237
326,261,239
327,254,243
328,248,245
329,243,246
330,239,245
331,234,244
332,232,240
333,239,239
334,243,239
335,247,239
336,258,239
337,247,241
338,243,241
339,239,241
