,x,y
0,226,242
1,231,240
2,236,238
3,240,239
4,244,237
5,251,239
6,259,242
7,251,247
8,245,249
9,240,249
10,236,249
11,231,247
12,229,243
13,236,241
14,240,242
15,245,242
16,256,242
17,245,244
18,240,244
19,236,243
20,226,242
21,231,240
22,236,238
23,240,239
24,244,237
25,251,239
26,259,242
27,251,247
28,245,249
29,240,249
30,236,249
31,231,247
32,229,243
33,236,241
34,240,242
35,245,242
36,256,242
37,245,244
38,240,244
39,236,243
40,225,242
41,231,240
42,236,238
43,241,239
44,244,238
45,251,239
46,258,242
47,251,247
48,245,248
49,241,249
50,236,248
51,231,247
52,228,242
53,236,242
54,241,242
55,244,242
56,255,242
57,245,243
58,241,243
59,236,243
60,225,242
61,231,240
62,236,238
63,240,239
64,245,238
65,251,240
66,259,242
67,252,247
68,245,249
69,240,249
70,236,249
71,231,247
72,228,243
73,236,242
74,240,243
75,245,242
76,256,242
77,245,244
78,240,244
79,236,244
80,225,243
81,231,240
82,236,238
83,240,239
84,244,238
85,251,240
86,258,243
87,251,247
88,245,249
89,240,250
90,235,249
91,231,248
92,228,243
93,236,242
94,240,243
95,244,242
96,255,243
97,245,244
98,240,244
99,236,244
100,225,243
101,231,240
102,236,238
103,240,240
104,245,238
105,251,240
106,259,243
107,252,248
108,245,250
109,240,250
110,236,250
111,231,248
112,228,243
113,236,242
114,240,243
115,245,243
116,256,243
117,245,245
118,240,245
119,236,244
120,225,243
121,231,240
122,236,238
123,240,239
124,244,238
125,251,240
126,259,242
127,252,247
128,245,249
129,240,250
130,235,249
131,230,248
132,228,243
133,236,242
134,240,243
135,245,242
136,256,243
137,245,244
138,240,244
139,236,244
140,225,243
141,231,240
142,236,238
143,240,240
144,245,238
145,251,240
146,259,243
147,251,248
148,245,250
149,240,250
150,236,250
151,231,248
152,228,243
153,236,243
154,240,243
155,245,243
156,255,243
157,245,244
158,240,245
159,236,244
160,225,243
161,231,241
162,236,239
163,241,240
164,245,239
165,251,240
166,259,243
167,252,247
168,246,249
169,241,249
170,236,249
171,231,247
172,228,243
173,236,242
174,241,243
175,245,242
176,256,243
177,245,244
178,241,244
179,236,244
180,225,244
181,231,240
182,236,238
183,241,239
184,246,238
185,252,240
186,260,243
187,253,249
188,246,253
189,241,253
190,236,253
191,231,250
192,228,244
193,236,242
194,241,243
195,246,242
196,257,243
197,246,246
198,241,247
199,236,246
200,225,244
201,231,240
202,236,238
203,241,239
204,246,238
205,252,240
206,260,243
207,253,249
208,246,253
209,241,253
210,236,253
211,231,250
212,228,244
213,236,242
214,241,243
215,246,242
216,257,243
217,246,246
218,241,247
219,236,246
220,225,244
221,230,240
222,236,238
223,241,239
224,246,237
225,254,239
226,261,243
227,254,252
228,247,256
229,241,256
230,236,256
231,230,252
232,228,244
233,236,242
234,241,242
235,246,242
236,258,243
237,246,249
238,241,250
239,236,249
240,225,245
241,230,240
242,236,237
243,241,238
244,246,237
245,254,239
246,261,243
247,254,252
248,247,256
249,242,257
250,236,257
251,230,253
252,228,245
253,236,241
254,241,242
255,246,241
256,258,243
257,247,250
258,241,251
259,236,250
260,226,244
261,230,240
262,237,237
263,242,238
264,247,237
265,254,239
266,261,243
267,255,252
268,248,256
269,242,257
270,236,256
271,230,253
272,228,245
273,237,241
274,242,242
275,247,241
276,258,244
277,247,250
278,242,251
279,236,250
280,226,244
281,231,240
282,236,238
283,241,239
284,246,238
285,253,239
286,261,242
287,254,250
288,247,254
289,242,255
290,236,254
291,231,251
292,228,244
293,237,242
294,241,243
295,246,242
296,258,243
297,247,248
298,241,248
299,236,248
300,225,242
301,231,241
302,237,239
303,241,241
304,245,239
305,252,240
306,261,242
307,253,247
308,246,249
309,241,249
310,237,249
311,231,247
312,228,243
313,237,243
314,241,243
315,246,243
316,258,242
317,246,244
318,241,244
319,237,244
320,226,242
321,232,241
322,237,239
323,241,240
324,245,239
325,251,240
326,259,242
327,251,246
328,245,248
329,241,248
330,237,248
331,232,246
332,229,242
333,237,243
334,241,243
335,245,243
336,256,242
337,245,243
338,241,243
339,237,243
340,226,242
341,231,240
342,237,239
343,241,240
344,245,239
345,252,240
346,259,241
347,252,246
348,246,248
349,241,249
350,237,248
351,231,246
352,228,242
353,237,242
354,241,243
355,245,242
356,256,242
357,246,243
358,241,243
359,237,243
360,225,242
361,231,240
362,237,238
363,242,240
364,246,239
365,252,240
366,260,242
367,252,247
368,246,249
369,241,249
370,237,249
